"","month","day","hour","size"
"2123",3,29,10,1710872
"2124",3,29,11,1768917
"2125",3,29,12,1793782
"2126",3,29,13,1807141
"2127",3,29,14,1699187
"2128",3,29,15,1446518
"2129",3,29,16,1260295
"2130",3,29,17,1053488
"2131",3,29,18,1007268
"2132",3,29,19,934540
"2133",3,29,20,893452
"2134",3,29,21,848785
"2135",3,29,22,870415
"2136",3,29,23,985500
"2137",3,30,0,1066341
"2138",3,30,1,1252292
"2139",3,30,2,1302318
"2140",3,30,3,1104642
"2141",3,30,4,1142771
"2142",3,30,5,1362217
"2143",3,30,6,1568480
"2144",3,30,7,1779806
"2145",3,30,8,1787332
"2146",3,30,9,1775106
"2147",3,30,10,1613911
"2148",3,30,11,1538412
"2149",3,30,12,1548256
"2150",3,30,13,1517879
"2151",3,30,14,1474519
"2152",3,30,15,1383836
"2153",3,30,16,1045777
"2154",3,30,17,877982
"2155",3,30,18,800244
"2156",3,30,19,803479
"2157",3,30,20,712191
"2158",3,30,21,626933
"2159",3,30,22,648264
"2160",3,30,23,638593
"2161",3,31,0,741140
"2162",3,31,1,751868
"2163",3,31,2,787677
"2164",3,31,3,746473
"2165",3,31,4,833283
"2166",3,31,5,970379
"2167",3,31,6,976593
"2168",3,31,7,1051071
"2169",3,31,8,1102062
"2170",3,31,9,1080717
"2171",3,31,10,1127159
"2172",3,31,11,1140882
"2173",3,31,12,1131046
"2174",3,31,13,1075119
"2175",3,31,14,1074739
"2176",3,31,15,1026618
"2177",3,31,16,844199
"2178",3,31,17,801425
"2179",3,31,18,723514
"2180",3,31,19,672969
"2181",3,31,20,693127
"2182",3,31,21,591303
"2183",3,31,22,551599
"2184",3,31,23,625250
"2185",4,1,0,696329
"2186",4,1,1,796365
"2187",4,1,2,728384
"2188",4,1,3,690023
"2189",4,1,4,734160
"2190",4,1,5,842594
"2191",4,1,6,873070
"2192",4,1,7,1045438
"2193",4,1,8,1103139
"2194",4,1,9,1147734
"2195",4,1,10,1094001
"2196",4,1,11,1177341
"2197",4,1,12,1285136
"2198",4,1,13,1289722
"2199",4,1,14,1219298
"2200",4,1,15,1074207
"2201",4,1,16,952422
"2202",4,1,17,869207
"2203",4,1,18,852357
"2204",4,1,19,817250
"2205",4,1,20,762936
"2206",4,1,21,717067
"2207",4,1,22,676932
"2208",4,1,23,875106
"2209",4,2,0,946758
"2210",4,2,1,1044879
"2211",4,2,2,1142285
"2212",4,2,3,1032965
"2213",4,2,4,1063998
"2214",4,2,5,1321119
"2215",4,2,6,1503380
"2216",4,2,7,1778602
"2217",4,2,8,1912154
"2218",4,2,9,1778986
"2219",4,2,10,1939308
"2220",4,2,11,1732585
"2221",4,2,12,1738816
"2222",4,2,13,1812935
"2223",4,2,14,1758378
"2224",4,2,15,1424626
"2225",4,2,16,1192933
"2226",4,2,17,1136258
"2227",4,2,18,1030644
"2228",4,2,19,991487
"2229",4,2,20,982674
"2230",4,2,21,934268
"2231",4,2,22,856516
"2232",4,2,23,953982
"2233",4,3,0,1103097
"2234",4,3,1,1160246
"2235",4,3,2,1260650
"2236",4,3,3,1088216
"2237",4,3,4,1151859
"2238",4,3,5,1414325
"2239",4,3,6,1604465
"2240",4,3,7,1808924
"2241",4,3,8,2009723
"2242",4,3,9,1924587
"2243",4,3,10,1896320
"2244",4,3,11,1887500
"2245",4,3,12,1877708
"2246",4,3,13,1836412
"2247",4,3,14,1757599
"2248",4,3,15,1516105
"2249",4,3,16,1323680
"2250",4,3,17,1195572
"2251",4,3,18,902634
"2252",4,3,19,973950
"2253",4,3,20,888369
"2254",4,3,21,842514
"2255",4,3,22,937957
"2256",4,3,23,1082941
"2257",4,4,0,1117013
"2258",4,4,1,1135637
"2259",4,4,2,1180555
"2260",4,4,3,1077698
"2261",4,4,4,1138299
"2262",4,4,5,1630737
"2263",4,4,6,1914771
"2264",4,4,7,2194026
"2265",4,4,8,2203859
"2266",4,4,9,2083663
"2267",4,4,10,1676102
"2268",4,4,11,1701027
"2269",4,4,12,1697504
"2270",4,4,13,1761086
"2271",4,4,14,1668110
"2272",4,4,15,1390582
"2273",4,4,16,1188367
"2274",4,4,17,1063539
"2275",4,4,18,1017926
"2276",4,4,19,975640
"2277",4,4,20,972291
"2278",4,4,21,960888
"2279",4,4,22,1232027
"2280",4,4,23,1080326
"2281",4,5,0,1027263
"2282",4,5,1,1156558
"2283",4,5,2,1272666
"2284",4,5,3,1111742
"2285",4,5,4,836079
"2286",4,5,5,1277925
"2287",4,5,6,1553280
"2288",4,5,7,1931188
"2289",4,5,8,1795371
"2290",4,5,9,1643658
"2291",4,5,10,1640322
"2292",4,5,11,1604473
"2293",4,5,12,1569448
"2294",4,5,13,1696391
"2295",4,5,14,1526510
"2296",4,5,15,1392396
"2297",4,5,16,1178033
"2298",4,5,17,980943
"2299",4,5,18,917361
"2300",4,5,19,885493
"2301",4,5,20,935599
"2302",4,5,21,791648
"2303",4,5,22,822111
"2304",4,5,23,888966
"2305",4,6,0,946716
"2306",4,6,1,972256
"2307",4,6,2,1064168
"2308",4,6,3,960722
"2309",4,6,4,951744
"2310",4,6,5,1101057
"2311",4,6,6,1318898
"2312",4,6,7,1514402
"2313",4,6,8,1523274
"2314",4,6,9,1529462
"2315",4,6,10,1503053
"2316",4,6,11,1514444
"2317",4,6,12,1437037
"2318",4,6,13,1411726
"2319",4,6,14,1421595
"2320",4,6,15,1196176
"2321",4,6,16,1033654
"2322",4,6,17,809304
"2323",4,6,18,721213
"2324",4,6,19,648965
"2325",4,6,20,648874
"2326",4,6,21,624162
"2327",4,6,22,546978
"2328",4,6,23,746765
"2329",4,7,0,737507
"2330",4,7,1,701503
"2331",4,7,2,838934
"2332",4,7,3,791765
"2333",4,7,4,792164
"2334",4,7,5,853585
"2335",4,7,6,886974
"2336",4,7,7,1035937
"2337",4,7,8,1123627
"2338",4,7,9,1069708
"2339",4,7,10,1054491
"2340",4,7,11,1095820
"2341",4,7,12,1082953
"2342",4,7,13,1104674
"2343",4,7,14,1056252
"2344",4,7,15,978673
"2345",4,7,16,851100
"2346",4,7,17,696032
"2347",4,7,18,692223
"2348",4,7,19,669953
"2349",4,7,20,641551
"2350",4,7,21,612678
"2351",4,7,22,621302
"2352",4,7,23,646201
"2353",4,8,0,665782
"2354",4,8,1,712979
"2355",4,8,2,702522
"2356",4,8,3,690223
"2357",4,8,4,762309
"2358",4,8,5,771314
"2359",4,8,6,834793
"2360",4,8,7,946715
"2361",4,8,8,1023060
"2362",4,8,9,1008223
"2363",4,8,10,1060468
"2364",4,8,11,1074754
"2365",4,8,12,1128554
"2366",4,8,13,1077459
"2367",4,8,14,1055069
"2368",4,8,15,919368
"2369",4,8,16,877624
"2370",4,8,17,783304
"2371",4,8,18,951379
"2372",4,8,19,877004
"2373",4,8,20,781286
"2374",4,8,21,730626
"2375",4,8,22,739217
"2376",4,8,23,832126
"2377",4,9,0,809505
"2378",4,9,1,871625
"2379",4,9,2,939731
"2380",4,9,3,919228
"2381",4,9,4,1026484
"2382",4,9,5,1053337
"2383",4,9,6,1322108
"2384",4,9,7,1469576
"2385",4,9,8,1542424
"2386",4,9,9,1590472
"2387",4,9,10,1564661
"2388",4,9,11,1741973
"2389",4,9,12,1583338
"2390",4,9,13,1725883
"2391",4,9,14,1618102
"2392",4,9,15,1374701
"2393",4,9,16,1291326
"2394",4,9,17,1111209
"2395",4,9,18,1006282
"2396",4,9,19,1134646
"2397",4,9,20,1165644
"2398",4,9,21,902137
"2399",4,9,22,872241
"2400",4,9,23,983138
"2401",4,10,0,1123145
"2402",4,10,1,1172936
"2403",4,10,2,1237050
"2404",4,10,3,1162519
"2405",4,10,4,1207454
"2406",4,10,5,1369571
"2407",4,10,6,1748964
"2408",4,10,7,1754197
"2409",4,10,8,1856808
"2410",4,10,9,1743470
"2411",4,10,10,1750125
"2412",4,10,11,1874253
"2413",4,10,12,1707672
"2414",4,10,13,1888020
"2415",4,10,14,1747567
"2416",4,10,15,1515310
"2417",4,10,16,1339555
"2418",4,10,17,1117606
"2419",4,10,18,1099062
"2420",4,10,19,1093129
"2421",4,10,20,1043352
"2422",4,10,21,944022
"2423",4,10,22,914813
"2424",4,10,23,1024276
"2425",4,11,0,1138379
"2426",4,11,1,1215131
"2427",4,11,2,1242128
"2428",4,11,3,1168651
"2429",4,11,4,1254020
"2430",4,11,5,1442606
"2431",4,11,6,1723116
"2432",4,11,7,1875187
"2433",4,11,8,1891834
"2434",4,11,9,1762054
"2435",4,11,10,1777714
"2436",4,11,11,1846251
"2437",4,11,12,1841527
"2438",4,11,13,1911064
"2439",4,11,14,1728416
"2440",4,11,15,1484698
"2441",4,11,16,1320839
"2442",4,11,17,1157826
"2443",4,11,18,1116779
"2444",4,11,19,1015117
"2445",4,11,20,895227
"2446",4,11,21,863291
"2447",4,11,22,871226
"2448",4,11,23,1015196
"2449",4,12,0,1075207
"2450",4,12,1,1172325
"2451",4,12,2,1196160
"2452",4,12,3,1107456
"2453",4,12,4,1240073
"2454",4,12,5,1317661
"2455",4,12,6,1613383
"2456",4,12,7,1787040
"2457",4,12,8,1845298
"2458",4,12,9,1748078
"2459",4,12,10,1592113
"2460",4,12,11,1598737
"2461",4,12,12,1786087
"2462",4,12,13,1772945
"2463",4,12,14,1821959
"2464",4,12,15,1440579
"2465",4,12,16,1313401
"2466",4,12,17,1091750
"2467",4,12,18,1131422
"2468",4,12,19,1039514
"2469",4,12,20,1032871
"2470",4,12,21,924912
"2471",4,12,22,904999
"2472",4,12,23,922076
"2473",4,13,0,1171821
"2474",4,13,1,1210242
"2475",4,13,2,1204294
"2476",4,13,3,1148143
"2477",4,13,4,1169263
"2478",4,13,5,1255466
"2479",4,13,6,1587715
"2480",4,13,7,1807269
"2481",4,13,8,1773326
"2482",4,13,9,1818673
"2483",4,13,10,1686820
"2484",4,13,11,1574454
"2485",4,13,12,1625042
"2486",4,13,13,1556316
"2487",4,13,14,1407364
"2488",4,13,15,1289943
"2489",4,13,16,1031781
"2490",4,13,17,887227
"2491",4,13,18,804454
"2492",4,13,19,781542
"2493",4,13,20,720827
"2494",4,13,21,643674
"2495",4,13,22,612737
"2496",4,13,23,606053
"2497",4,14,0,663709
"2498",4,14,1,727012
"2499",4,14,2,815099
"2500",4,14,3,854717
"2501",4,14,4,813141
"2502",4,14,5,849938
"2503",4,14,6,1010298
"2504",4,14,7,1095169
"2505",4,14,8,1202968
"2506",4,14,9,1160333
"2507",4,14,10,1201221
"2508",4,14,11,1148626
"2509",4,14,12,1226686
"2510",4,14,13,1161364
"2511",4,14,14,1171402
"2512",4,14,15,1117544
"2513",4,14,16,898401
"2514",4,14,17,850462
"2515",4,14,18,750262
"2516",4,14,19,712776
"2517",4,14,20,689212
"2518",4,14,21,635754
"2519",4,14,22,626266
"2520",4,14,23,632958
"2521",4,15,0,752703
"2522",4,15,1,826920
"2523",4,15,2,819165
"2524",4,15,3,952838
"2525",4,15,4,891719
"2526",4,15,5,984826
"2527",4,15,6,1053190
"2528",4,15,7,1095364
"2529",4,15,8,1202927
"2530",4,15,9,1238217
"2531",4,15,10,1321667
"2532",4,15,11,1266090
"2533",4,15,12,1324466
"2534",4,15,13,1358365
"2535",4,15,14,1303329
"2536",4,15,15,1175240
"2537",4,15,16,977922
"2538",4,15,17,928102
"2539",4,15,18,997553
"2540",4,15,19,954126
"2541",4,15,20,942684
"2542",4,15,21,855099
"2543",4,15,22,903186
"2544",4,15,23,1017232
"2545",4,16,0,1075327
"2546",4,16,1,1147644
"2547",4,16,2,1213514
"2548",4,16,3,1249793
"2549",4,16,4,1209531
"2550",4,16,5,1454294
"2551",4,16,6,1555105
"2552",4,16,7,1877028
"2553",4,16,8,1946392
"2554",4,16,9,1840676
"2555",4,16,10,1709284
"2556",4,16,11,1769589
"2557",4,16,12,1720786
"2558",4,16,13,1903030
"2559",4,16,14,1891536
"2560",4,16,15,1500285
"2561",4,16,16,1189566
"2562",4,16,17,1162328
"2563",4,16,18,1162521
"2564",4,16,19,1060915
"2565",4,16,20,1024035
"2566",4,16,21,936787
"2567",4,16,22,901298
"2568",4,16,23,1009194
"2569",4,17,0,1054495
"2570",4,17,1,1221128
"2571",4,17,2,1318351
"2572",4,17,3,1240577
"2573",4,17,4,1236088
"2574",4,17,5,1446564
"2575",4,17,6,1736767
"2576",4,17,7,1964885
"2577",4,17,8,1894918
"2578",4,17,9,1826497
"2579",4,17,10,1813759
"2580",4,17,11,1850001
"2581",4,17,12,1759965
"2582",4,17,13,1928150
"2583",4,17,14,1742742
"2584",4,17,15,1518694
"2585",4,17,16,1270227
"2586",4,17,17,1131364
"2587",4,17,18,1033663
"2588",4,17,19,1057206
"2589",4,17,20,1030822
"2590",4,17,21,914343
"2591",4,17,22,832414
"2592",4,17,23,973033
"2593",4,18,0,1158480
"2594",4,18,1,1351870
"2595",4,18,2,1380607
"2596",4,18,3,1327662
"2597",4,18,4,1249708
"2598",4,18,5,1414826
"2599",4,18,6,1649632
"2600",4,18,7,1899697
"2601",4,18,8,1955439
"2602",4,18,9,1793712
"2603",4,18,10,1695408
"2604",4,18,11,1807828
"2605",4,18,12,1708064
"2606",4,18,13,1871513
"2607",4,18,14,1778270
"2608",4,18,15,1546174
"2609",4,18,16,1267857
"2610",4,18,17,1077601
"2611",4,18,18,1146487
"2612",4,18,19,1134017
"2613",4,18,20,1056764
"2614",4,18,21,967927
"2615",4,18,22,1018429
"2616",4,18,23,1079783
"2617",4,19,0,1209838
"2618",4,19,1,1237169
"2619",4,19,2,1410596
"2620",4,19,3,1305580
"2621",4,19,4,1268650
"2622",4,19,5,1473579
"2623",4,19,6,1661008
"2624",4,19,7,1948174
"2625",4,19,8,2017721
"2626",4,19,9,1777843
"2627",4,19,10,1547400
"2628",4,19,11,1675022
"2629",4,19,12,1786997
"2630",4,19,13,1779892
"2631",4,19,14,1690610
"2632",4,19,15,1503114
"2633",4,19,16,1259147
"2634",4,19,17,1168775
"2635",4,19,18,989522
"2636",4,19,19,1069160
"2637",4,19,20,1017589
"2638",4,19,21,942681
"2639",4,19,22,925684
"2640",4,19,23,1079444
"2641",4,20,0,1239029
"2642",4,20,1,1207937
"2643",4,20,2,1310960
"2644",4,20,3,1204244
"2645",4,20,4,1217912
"2646",4,20,5,1393022
"2647",4,20,6,1672606
"2648",4,20,7,1878839
"2649",4,20,8,1978656
"2650",4,20,9,1753853
"2651",4,20,10,1714304
"2652",4,20,11,1682221
"2653",4,20,12,1656497
"2654",4,20,13,1631388
"2655",4,20,14,1518750
"2656",4,20,15,1297185
"2657",4,20,16,1000514
"2658",4,20,17,885482
"2659",4,20,18,769765
"2660",4,20,19,762621
"2661",4,20,20,819889
"2662",4,20,21,632577
"2663",4,20,22,640431
"2664",4,20,23,735512
"2665",4,21,0,771492
"2666",4,21,1,790346
"2667",4,21,2,792928
"2668",4,21,3,882380
"2669",4,21,4,796813
"2670",4,21,5,881156
"2671",4,21,6,967267
"2672",4,21,7,1119568
"2673",4,21,8,1141235
"2674",4,21,9,1247952
"2675",4,21,10,1261962
"2676",4,21,11,1173284
"2677",4,21,12,1138192
"2678",4,21,13,1148401
"2679",4,21,14,1151634
"2680",4,21,15,1034324
"2681",4,21,16,853531
"2682",4,21,17,779207
"2683",4,21,18,785907
"2684",4,21,19,784893
"2685",4,21,20,702544
"2686",4,21,21,685294
"2687",4,21,22,691271
"2688",4,21,23,697866
"2689",4,22,0,742957
"2690",4,22,1,847800
"2691",4,22,2,777863
"2692",4,22,3,845742
"2693",4,22,4,902102
"2694",4,22,5,968174
"2695",4,22,6,1021196
"2696",4,22,7,1113860
"2697",4,22,8,1176132
"2698",4,22,9,1247610
"2699",4,22,10,1299597
"2700",4,22,11,1322526
"2701",4,22,12,1279625
"2702",4,22,13,1417013
"2703",4,22,14,1358472
"2704",4,22,15,1181467
"2705",4,22,16,1073640
"2706",4,22,17,1077412
"2707",4,22,18,1028153
"2708",4,22,19,924255
"2709",4,22,20,923522
"2710",4,22,21,870691
"2711",4,22,22,940547
"2712",4,22,23,929649
"2713",4,23,0,1166992
"2714",4,23,1,1259437
"2715",4,23,2,1324432
"2716",4,23,3,1234914
"2717",4,23,4,1256556
"2718",4,23,5,1467352
"2719",4,23,6,1673526
"2720",4,23,7,1944117
"2721",4,23,8,1885961
"2722",4,23,9,1805736
"2723",4,23,10,1739955
"2724",4,23,11,1823889
"2725",4,23,12,1865851
"2726",4,23,13,1936921
"2727",4,23,14,1857021
"2728",4,23,15,1598243
"2729",4,23,16,1365559
"2730",4,23,17,1183049
"2731",4,23,18,1145896
"2732",4,23,19,1173195
"2733",4,23,20,1123287
"2734",4,23,21,932036
"2735",4,23,22,986277
"2736",4,23,23,971566
"2737",4,24,0,1145314
"2738",4,24,1,1264125
"2739",4,24,2,1426663
"2740",4,24,3,1292654
"2741",4,24,4,1339262
"2742",4,24,5,1686850
"2743",4,24,6,1686325
"2744",4,24,7,2186664
"2745",4,24,8,1958190
"2746",4,24,9,1874680
"2747",4,24,10,1793092
"2748",4,24,11,2021101
"2749",4,24,12,1962920
"2750",4,24,13,1824580
"2751",4,24,14,1787758
"2752",4,24,15,1504765
"2753",4,24,16,1279194
"2754",4,24,17,1134857
"2755",4,24,18,1177426
"2756",4,24,19,1129298
"2757",4,24,20,1103029
"2758",4,24,21,990996
"2759",4,24,22,937695
"2760",4,24,23,1108983
"2761",4,25,0,1238780
"2762",4,25,1,1358564
"2763",4,25,2,1369117
"2764",4,25,3,1179968
"2765",4,25,4,1267113
"2766",4,25,5,1477260
"2767",4,25,6,1681554
"2768",4,25,7,1972615
"2769",4,25,8,2022483
"2770",4,25,9,1690081
"2771",4,25,10,1592284
"2772",4,25,11,1687791
"2773",4,25,12,1686020
"2774",4,25,13,1650797
"2775",4,25,14,1581225
"2776",4,25,15,1358559
"2777",4,25,16,1237732
"2778",4,25,17,1181413
"2779",4,25,18,1049799
"2780",4,25,19,1082265
"2781",4,25,20,984191
"2782",4,25,21,953304
"2783",4,25,22,981107
"2784",4,25,23,1138616
"2785",4,26,0,1224461
"2786",4,26,1,1339621
"2787",4,26,2,1334731
"2788",4,26,3,1247194
"2789",4,26,4,1178235
"2790",4,26,5,1324809
"2791",4,26,6,1522507
"2792",4,26,7,1974465
"2793",4,26,8,1853863
"2794",4,26,9,1765908
"2795",4,26,10,1668753
"2796",4,26,11,1574827
"2797",4,26,12,1690888
"2798",4,26,13,1914701
"2799",4,26,14,1851906
"2800",4,26,15,1543526
"2801",4,26,16,1239127
"2802",4,26,17,1123500
"2803",4,26,18,1040732
"2804",4,26,19,1017443
"2805",4,26,20,996914
"2806",4,26,21,990416
"2807",4,26,22,963954
"2808",4,26,23,1133716
"2809",4,27,0,1209168
"2810",4,27,1,1365847
"2811",4,27,2,1522830
"2812",4,27,3,1160377
"2813",4,27,4,1146027
"2814",4,27,5,1395942
"2815",4,27,6,1631337
"2816",4,27,7,1743858
"2817",4,27,8,1726844
"2818",4,27,9,1706491
"2819",4,27,10,1609417
"2820",4,27,11,1603403
"2821",4,27,12,1486886
"2822",4,27,13,1491505
"2823",4,27,14,1536238
"2824",4,27,15,1276409
"2825",4,27,16,1064017
"2826",4,27,17,881825
"2827",4,27,18,752461
"2828",4,27,19,721807
"2829",4,27,20,721252
"2830",4,27,21,619521
"2831",4,27,22,622288
"2832",4,27,23,696450
"2833",4,28,0,744623
"2834",4,28,1,755603
"2835",4,28,2,844100
"2836",4,28,3,790675
"2837",4,28,4,773245
"2838",4,28,5,841788
"2839",4,28,6,945781
"2840",4,28,7,1046919
"2841",4,28,8,1116956
"2842",4,28,9,1181043
"2843",4,28,10,1111741
"2844",4,28,11,1133349
"2845",4,28,12,1139686
"2846",4,28,13,1131523
"2847",4,28,14,1142869
"2848",4,28,15,973663
"2849",4,28,16,905897
"2850",4,28,17,801228
"2851",4,28,18,750443
"2852",4,28,19,722259
"2853",4,28,20,739771
"2854",4,28,21,666901
"2855",4,28,22,625391
"2856",4,28,23,665542
"2857",4,29,0,620671
"2858",4,29,1,738739
"2859",4,29,2,816585
"2860",4,29,3,821630
"2861",4,29,4,821930
"2862",4,29,5,886148
"2863",4,29,6,947306
"2864",4,29,7,1043920
"2865",4,29,8,1149492
"2866",4,29,9,1191215
"2867",4,29,10,1217143
"2868",4,29,11,1245629
"2869",4,29,12,1178175
"2870",4,29,13,1322632
"2871",4,29,14,1226337
"2872",4,29,15,1127440
"2873",4,29,16,991617
"2874",4,29,17,909409
"2875",4,29,18,910959
"2876",4,29,19,880823
"2877",4,29,20,885733
"2878",4,29,21,839899
"2879",4,29,22,827317
"2880",4,29,23,905552
"2881",4,30,0,1022780
"2882",4,30,1,1038097
"2883",4,30,2,1138494
"2884",4,30,3,1068246
"2885",4,30,4,1117687
"2886",4,30,5,1295690
"2887",4,30,6,1607758
"2888",4,30,7,1795956
"2889",4,30,8,1785403
"2890",4,30,9,1715659
"2891",4,30,10,1720266
"2892",4,30,11,1702827
"2893",4,30,12,1565157
"2894",4,30,13,1752541
"2895",4,30,14,1710586
"2896",4,30,15,1387698
"2897",4,30,16,1405660
"2898",4,30,17,1173010
"2899",4,30,18,1049078
"2900",4,30,19,1045990
"2901",4,30,20,901928
"2902",4,30,21,901108
"2903",4,30,22,828643
"2904",4,30,23,873351
"2905",5,1,0,808747
"2906",5,1,1,934366
"2907",5,1,2,1050199
"2908",5,1,3,1022773
"2909",5,1,4,1001491
"2910",5,1,5,1141534
"2911",5,1,6,1432194
"2912",5,1,7,1657406
"2913",5,1,8,1765046
"2914",5,1,9,1730676
"2915",5,1,10,1665526
"2916",5,1,11,1700105
"2917",5,1,12,1733928
"2918",5,1,13,1943964
"2919",5,1,14,1743902
"2920",5,1,15,1434242
"2921",5,1,16,1255594
"2922",5,1,17,1166955
"2923",5,1,18,1062096
"2924",5,1,19,1086549
"2925",5,1,20,1059953
"2926",5,1,21,985064
"2927",5,1,22,976246
"2928",5,1,23,1060480
"2929",5,2,0,1124005
"2930",5,2,1,1244753
"2931",5,2,2,1316222
"2932",5,2,3,1160016
"2933",5,2,4,1203889
"2934",5,2,5,1357439
"2935",5,2,6,1628574
"2936",5,2,7,1856426
"2937",5,2,8,1817246
"2938",5,2,9,1754081
"2939",5,2,10,1625320
"2940",5,2,11,1753079
"2941",5,2,12,1743539
"2942",5,2,13,1858861
"2943",5,2,14,1761566
"2944",5,2,15,1485847
"2945",5,2,16,1276955
"2946",5,2,17,1126471
"2947",5,2,18,1051186
"2948",5,2,19,1090524
"2949",5,2,20,1067182
"2950",5,2,21,970049
"2951",5,2,22,977513
"2952",5,2,23,1029027
"2953",5,3,0,1227831
"2954",5,3,1,1294753
"2955",5,3,2,1355095
"2956",5,3,3,1145295
"2957",5,3,4,1270930
"2958",5,3,5,1410044
"2959",5,3,6,1586063
"2960",5,3,7,1682812
"2961",5,3,8,1812186
"2962",5,3,9,1750631
"2963",5,3,10,1723111
"2964",5,3,11,1778334
"2965",5,3,12,1784910
"2966",5,3,13,1872201
"2967",5,3,14,1708068
"2968",5,3,15,1449059
"2969",5,3,16,1219563
"2970",5,3,17,1131015
"2971",5,3,18,1022687
"2972",5,3,19,1007609
"2973",5,3,20,996171
"2974",5,3,21,936497
"2975",5,3,22,888242
"2976",5,3,23,933989
"2977",5,4,0,1104871
"2978",5,4,1,1186370
"2979",5,4,2,1267617
"2980",5,4,3,1189469
"2981",5,4,4,1244623
"2982",5,4,5,1446012
"2983",5,4,6,1630824
"2984",5,4,7,1650931
"2985",5,4,8,1785149
"2986",5,4,9,1706334
"2987",5,4,10,1676824
"2988",5,4,11,1617866
"2989",5,4,12,1605115
"2990",5,4,13,1606663
"2991",5,4,14,1560399
"2992",5,4,15,1304584
"2993",5,4,16,1006754
"2994",5,4,17,927833
"2995",5,4,18,818593
"2996",5,4,19,685603
"2997",5,4,20,721514
"2998",5,4,21,713308
"2999",5,4,22,681189
"3000",5,4,23,692155
"3001",5,5,0,652974
"3002",5,5,1,723577
"3003",5,5,2,940695
"3004",5,5,3,824498
"3005",5,5,4,858912
"3006",5,5,5,903457
"3007",5,5,6,1013738
"3008",5,5,7,1142732
"3009",5,5,8,1145364
"3010",5,5,9,1199191
"3011",5,5,10,1195488
"3012",5,5,11,1072601
"3013",5,5,12,1196491
"3014",5,5,13,1130926
"3015",5,5,14,1143016
"3016",5,5,15,1009753
"3017",5,5,16,882107
"3018",5,5,17,761579
"3019",5,5,18,712559
"3020",5,5,19,655135
"3021",5,5,20,706071
"3022",5,5,21,645973
"3023",5,5,22,578091
"3024",5,5,23,555827
"3025",5,6,0,699258
"3026",5,6,1,802872
"3027",5,6,2,812325
"3028",5,6,3,909574
"3029",5,6,4,851211
"3030",5,6,5,975864
"3031",5,6,6,1066978
"3032",5,6,7,1202090
"3033",5,6,8,1215684
"3034",5,6,9,1166593
"3035",5,6,10,1199380
"3036",5,6,11,1214844
"3037",5,6,12,1313435
"3038",5,6,13,1273299
"3039",5,6,14,1234524
"3040",5,6,15,1037413
"3041",5,6,16,1001985
"3042",5,6,17,943855
"3043",5,6,18,859898
"3044",5,6,19,916929
"3045",5,6,20,929232
"3046",5,6,21,804779
"3047",5,6,22,846079
"3048",5,6,23,919755
"3049",5,7,0,1074569
"3050",5,7,1,1260750
"3051",5,7,2,1239401
"3052",5,7,3,1152795
"3053",5,7,4,1208408
"3054",5,7,5,1437219
"3055",5,7,6,1605167
"3056",5,7,7,1826837
"3057",5,7,8,1948812
"3058",5,7,9,1903326
"3059",5,7,10,1763678
"3060",5,7,11,1839230
"3061",5,7,12,1785081
"3062",5,7,13,1948215
"3063",5,7,14,1814961
"3064",5,7,15,1539062
"3065",5,7,16,1313983
"3066",5,7,17,1138849
"3067",5,7,18,1058333
"3068",5,7,19,1143661
"3069",5,7,20,978377
"3070",5,7,21,922914
"3071",5,7,22,951236
"3072",5,7,23,965578
"3073",5,8,0,1213804
"3074",5,8,1,1251204
"3075",5,8,2,1317867
"3076",5,8,3,1255198
"3077",5,8,4,1301819
"3078",5,8,5,1424330
"3079",5,8,6,1713507
"3080",5,8,7,1927193
"3081",5,8,8,2099907
"3082",5,8,9,1814475
"3083",5,8,10,1774227
"3084",5,8,11,1791739
"3085",5,8,12,1752399
"3086",5,8,13,1776488
"3087",5,8,14,1723289
"3088",5,8,15,1470073
"3089",5,8,16,1234961
"3090",5,8,17,1094767
"3091",5,8,18,1079769
"3092",5,8,19,1061109
"3093",5,8,20,964924
"3094",5,8,21,849439
"3095",5,8,22,855647
"3096",5,8,23,1020679
"3097",5,9,0,1136565
"3098",5,9,1,1335314
"3099",5,9,2,1597259
"3100",5,9,3,1281414
"3101",5,9,4,1255192
"3102",5,9,5,1513785
"3103",5,9,6,1646088
"3104",5,9,7,1773762
"3105",5,9,8,1853996
"3106",5,9,9,1841144
"3107",5,9,10,1877411
"3108",5,9,11,1970466
"3109",5,9,12,1883778
"3110",5,9,13,1979156
"3111",5,9,14,1787305
"3112",5,9,15,1530137
"3113",5,9,16,1229121
"3114",5,9,17,1203302
"3115",5,9,18,1109734
"3116",5,9,19,1049074
"3117",5,9,20,1011238
"3118",5,9,21,887295
"3119",5,9,22,971263
"3120",5,9,23,1097531
"3121",5,10,0,1294109
"3122",5,10,1,1407807
"3123",5,10,2,1495970
"3124",5,10,3,1292546
"3125",5,10,4,1369833
"3126",5,10,5,1390311
"3127",5,10,6,1724394
"3128",5,10,7,2033940
"3129",5,10,8,1998990
"3130",5,10,9,1777007
"3131",5,10,10,1939541
"3132",5,10,11,1854671
"3133",5,10,12,1769426
"3134",5,10,13,1844896
"3135",5,10,14,1770530
"3136",5,10,15,1646516
"3137",5,10,16,1267057
"3138",5,10,17,1152908
"3139",5,10,18,987040
"3140",5,10,19,1017818
"3141",5,10,20,981113
"3142",5,10,21,911168
"3143",5,10,22,944917
