"","month","day","hour","size"
"2082",3,28,17,3319721
"2083",3,28,18,2792789
"2084",3,28,19,2466179
"2085",3,28,20,2581440
"2086",3,28,21,2174354
"2087",3,28,22,2057826
"2088",3,28,23,2157385
"2089",3,29,0,2075635
"2090",3,29,1,2258851
"2091",3,29,2,2358310
"2092",3,29,3,2604479
"2093",3,29,4,2983647
"2094",3,29,5,2822955
"2095",3,29,6,3121127
"2096",3,29,7,3559033
"2097",3,29,8,3900385
"2098",3,29,9,3933436
"2099",3,29,10,4019079
"2100",3,29,11,4121735
"2101",3,29,12,4334860
"2102",3,29,13,4014753
"2103",3,29,14,4178809
"2104",3,29,15,3623185
"2105",3,29,16,3360528
"2106",3,29,17,3022870
"2107",3,29,18,2729915
"2108",3,29,19,2560081
"2109",3,29,20,2344575
"2110",3,29,21,2251729
"2111",3,29,22,2141507
"2112",3,29,23,2118499
"2113",3,30,0,2136534
"2114",3,30,1,2337926
"2115",3,30,2,2556304
"2116",3,30,3,2639105
"2117",3,30,4,2605733
"2118",3,30,5,2914234
"2119",3,30,6,3236973
"2120",3,30,7,3658534
"2121",3,30,8,3965574
"2122",3,30,9,3919187
"2123",3,30,10,4154512
"2124",3,30,11,4405306
"2125",3,30,12,4586364
"2126",3,30,13,4562881
"2127",3,30,14,4191841
"2128",3,30,15,3791317
"2129",3,30,16,3389022
"2130",3,30,17,3526207
"2131",3,30,18,3361984
"2132",3,30,19,3492174
"2133",3,30,20,3521600
"2134",3,30,21,2955876
"2135",3,30,22,2963883
"2136",3,30,23,3407328
"2137",3,31,0,4138735
"2138",3,31,1,4981713
"2139",3,31,2,5113049
"2140",3,31,3,4770855
"2141",3,31,4,4868883
"2142",3,31,5,5585886
"2143",3,31,6,6733494
"2144",3,31,7,7423408
"2145",3,31,8,7414256
"2146",3,31,9,7021448
"2147",3,31,10,6888126
"2148",3,31,11,6853412
"2149",3,31,12,6594715
"2150",3,31,13,6903458
"2151",3,31,14,6589147
"2152",3,31,15,5577444
"2153",3,31,16,4743904
"2154",3,31,17,4416017
"2155",3,31,18,4372804
"2156",3,31,19,4073243
"2157",3,31,20,3927028
"2158",3,31,21,3276216
"2159",3,31,22,3314270
"2160",3,31,23,3783265
"2161",4,1,0,4472471
"2162",4,1,1,5037988
"2163",4,1,2,5298898
"2164",4,1,3,4691545
"2165",4,1,4,4961643
"2166",4,1,5,5965472
"2167",4,1,6,6901771
"2168",4,1,7,7823726
"2169",4,1,8,7610359
"2170",4,1,9,6996296
"2171",4,1,10,6778877
"2172",4,1,11,6843197
"2173",4,1,12,6488457
"2174",4,1,13,6811619
"2175",4,1,14,6135270
"2176",4,1,15,3838364
"2177",4,1,16,4075927
"2178",4,1,17,4136174
"2179",4,1,18,3978983
"2180",4,1,19,3940177
"2181",4,1,20,3627665
"2182",4,1,21,3208293
"2183",4,1,22,3368190
"2184",4,1,23,3879633
"2185",4,2,0,4829906
"2186",4,2,1,5173759
"2187",4,2,2,5346345
"2188",4,2,3,4853332
"2189",4,2,4,4941809
"2190",4,2,5,5922785
"2191",4,2,6,7048654
"2192",4,2,7,7528863
"2193",4,2,8,7277321
"2194",4,2,9,6786617
"2195",4,2,10,6622435
"2196",4,2,11,6819153
"2197",4,2,12,6761321
"2198",4,2,13,6543454
"2199",4,2,14,6406313
"2200",4,2,15,5550563
"2201",4,2,16,4598935
"2202",4,2,17,4135045
"2203",4,2,18,3889264
"2204",4,2,19,3819053
"2205",4,2,20,3600202
"2206",4,2,21,3341106
"2207",4,2,22,3339971
"2208",4,2,23,3689872
"2209",4,3,0,4575496
"2210",4,3,1,5368723
"2211",4,3,2,5465354
"2212",4,3,3,4900376
"2213",4,3,4,5074838
"2214",4,3,5,5807130
"2215",4,3,6,6861812
"2216",4,3,7,7455102
"2217",4,3,8,7741749
"2218",4,3,9,6999465
"2219",4,3,10,6915495
"2220",4,3,11,6875527
"2221",4,3,12,6702980
"2222",4,3,13,6642482
"2223",4,3,14,6324492
"2224",4,3,15,5374537
"2225",4,3,16,4549882
"2226",4,3,17,4000546
"2227",4,3,18,3873310
"2228",4,3,19,3898699
"2229",4,3,20,3494589
"2230",4,3,21,3317485
"2231",4,3,22,3177550
"2232",4,3,23,3836584
"2233",4,4,0,4510096
"2234",4,4,1,5264305
"2235",4,4,2,5274308
"2236",4,4,3,4958501
"2237",4,4,4,4820463
"2238",4,4,5,5512837
"2239",4,4,6,6463127
"2240",4,4,7,6967871
"2241",4,4,8,7020111
"2242",4,4,9,6539530
"2243",4,4,10,6128424
"2244",4,4,11,6124945
"2245",4,4,12,6111375
"2246",4,4,13,6083545
"2247",4,4,14,5581722
"2248",4,4,15,4810735
"2249",4,4,16,3948106
"2250",4,4,17,3134626
"2251",4,4,18,2749517
"2252",4,4,19,2453977
"2253",4,4,20,2237553
"2254",4,4,21,2166865
"2255",4,4,22,2283595
"2256",4,4,23,2223393
"2257",4,5,0,2370213
"2258",4,5,1,2290916
"2259",4,5,2,2546984
"2260",4,5,3,2723009
"2261",4,5,4,2551792
"2262",4,5,5,2941615
"2263",4,5,6,3342277
"2264",4,5,7,3729208
"2265",4,5,8,4199392
"2266",4,5,9,4172938
"2267",4,5,10,3920695
"2268",4,5,11,4264055
"2269",4,5,12,4024444
"2270",4,5,13,4022124
"2271",4,5,14,3772755
"2272",4,5,15,3620162
"2273",4,5,16,3010452
"2274",4,5,17,2791870
"2275",4,5,18,2544865
"2276",4,5,19,2384395
"2277",4,5,20,2376057
"2278",4,5,21,2396634
"2279",4,5,22,2202785
"2280",4,5,23,2337519
"2281",4,6,0,2305371
"2282",4,6,1,2405131
"2283",4,6,2,2730577
"2284",4,6,3,2825763
"2285",4,6,4,3086088
"2286",4,6,5,3244841
"2287",4,6,6,3461961
"2288",4,6,7,3817878
"2289",4,6,8,4337191
"2290",4,6,9,4102700
"2291",4,6,10,4206449
"2292",4,6,11,4426347
"2293",4,6,12,4459137
"2294",4,6,13,4506438
"2295",4,6,14,4447642
"2296",4,6,15,3824130
"2297",4,6,16,3278181
"2298",4,6,17,3085511
"2299",4,6,18,3143828
"2300",4,6,19,3248549
"2301",4,6,20,3039712
"2302",4,6,21,2804802
"2303",4,6,22,3093804
"2304",4,6,23,3580466
"2305",4,7,0,4367227
"2306",4,7,1,4419731
"2307",4,7,2,5017623
"2308",4,7,3,4520723
"2309",4,7,4,4752457
"2310",4,7,5,5703843
"2311",4,7,6,6805366
"2312",4,7,7,7472073
"2313",4,7,8,7375843
"2314",4,7,9,6901781
"2315",4,7,10,6643475
"2316",4,7,11,6546400
"2317",4,7,12,6659436
"2318",4,7,13,7212031
"2319",4,7,14,6473558
"2320",4,7,15,5430003
"2321",4,7,16,4457593
"2322",4,7,17,3864804
"2323",4,7,18,4027295
"2324",4,7,19,4027492
"2325",4,7,20,3477405
"2326",4,7,21,3206106
"2327",4,7,22,3552830
"2328",4,7,23,4180541
"2329",4,8,0,4646704
"2330",4,8,1,5293091
"2331",4,8,2,5509600
"2332",4,8,3,5101854
"2333",4,8,4,5337671
"2334",4,8,5,6200720
"2335",4,8,6,6845139
"2336",4,8,7,7631506
"2337",4,8,8,7802354
"2338",4,8,9,7358143
"2339",4,8,10,7024620
"2340",4,8,11,7188106
"2341",4,8,12,6983975
"2342",4,8,13,6890230
"2343",4,8,14,6178296
"2344",4,8,15,5349627
"2345",4,8,16,4403335
"2346",4,8,17,4094404
"2347",4,8,18,4122718
"2348",4,8,19,3789114
"2349",4,8,20,3750534
"2350",4,8,21,3461021
"2351",4,8,22,3423728
"2352",4,8,23,4006294
"2353",4,9,0,4528029
"2354",4,9,1,5265228
"2355",4,9,2,5595291
"2356",4,9,3,5110970
"2357",4,9,4,5278967
"2358",4,9,5,5880068
"2359",4,9,6,6915967
"2360",4,9,7,7854177
"2361",4,9,8,7729809
"2362",4,9,9,7099269
"2363",4,9,10,6981134
"2364",4,9,11,6987469
"2365",4,9,12,6415260
"2366",4,9,13,6144054
"2367",4,9,14,6497223
"2368",4,9,15,5394606
"2369",4,9,16,4549422
"2370",4,9,17,4099809
"2371",4,9,18,4183869
"2372",4,9,19,4095166
"2373",4,9,20,3836765
"2374",4,9,21,3271731
"2375",4,9,22,3487350
"2376",4,9,23,3873322
"2377",4,10,0,4426733
"2378",4,10,1,5201305
"2379",4,10,2,5802568
"2380",4,10,3,4903475
"2381",4,10,4,5065251
"2382",4,10,5,5854434
"2383",4,10,6,6715226
"2384",4,10,7,7148236
"2385",4,10,8,7469277
"2386",4,10,9,6706088
"2387",4,10,10,6698817
"2388",4,10,11,6584196
"2389",4,10,12,6042693
"2390",4,10,13,6378799
"2391",4,10,14,6135606
"2392",4,10,15,4897070
"2393",4,10,16,4325464
"2394",4,10,17,3978311
"2395",4,10,18,3796881
"2396",4,10,19,3790114
"2397",4,10,20,3610520
"2398",4,10,21,3231691
"2399",4,10,22,3479494
"2400",4,10,23,3749962
"2401",4,11,0,4573086
"2402",4,11,1,5088404
"2403",4,11,2,5375098
"2404",4,11,3,4565534
"2405",4,11,4,4797306
"2406",4,11,5,5421589
"2407",4,11,6,6515809
"2408",4,11,7,6884738
"2409",4,11,8,6628180
"2410",4,11,9,6385875
"2411",4,11,10,5917901
"2412",4,11,11,6128275
"2413",4,11,12,6015877
"2414",4,11,13,5645789
"2415",4,11,14,5637266
"2416",4,11,15,4576895
"2417",4,11,16,3656828
"2418",4,11,17,3081164
"2419",4,11,18,2681810
"2420",4,11,19,2578237
"2421",4,11,20,2351512
"2422",4,11,21,2417383
"2423",4,11,22,2092837
"2424",4,11,23,2367582
"2425",4,12,0,2676235
"2426",4,12,1,2619806
"2427",4,12,2,2685437
"2428",4,12,3,2809889
"2429",4,12,4,2932594
"2430",4,12,5,3051013
"2431",4,12,6,3488814
"2432",4,12,7,3652769
"2433",4,12,8,3938035
"2434",4,12,9,3912981
"2435",4,12,10,3879526
"2436",4,12,11,3955037
"2437",4,12,12,3869215
"2438",4,12,13,3827531
"2439",4,12,14,3757053
"2440",4,12,15,3279170
"2441",4,12,16,2958720
"2442",4,12,17,2715582
"2443",4,12,18,2568556
"2444",4,12,19,2508384
"2445",4,12,20,2505179
"2446",4,12,21,2289086
"2447",4,12,22,2428164
"2448",4,12,23,2312326
"2449",4,13,0,2475652
"2450",4,13,1,2732770
"2451",4,13,2,2844327
"2452",4,13,3,3090518
"2453",4,13,4,3297371
"2454",4,13,5,3269228
"2455",4,13,6,3511461
"2456",4,13,7,3938825
"2457",4,13,8,4149037
"2458",4,13,9,4311625
"2459",4,13,10,4795649
"2460",4,13,11,4774994
"2461",4,13,12,4615063
"2462",4,13,13,4651993
"2463",4,13,14,5103593
"2464",4,13,15,3818701
"2465",4,13,16,3316096
"2466",4,13,17,3377852
"2467",4,13,18,3636996
"2468",4,13,19,3562704
"2469",4,13,20,3659018
"2470",4,13,21,3196824
"2471",4,13,22,3339133
"2472",4,13,23,3776582
"2473",4,14,0,4626995
"2474",4,14,1,5231821
"2475",4,14,2,5326032
"2476",4,14,3,4760521
"2477",4,14,4,5068322
"2478",4,14,5,5612203
"2479",4,14,6,6878008
"2480",4,14,7,7692292
"2481",4,14,8,7935604
"2482",4,14,9,7017855
"2483",4,14,10,6808048
"2484",4,14,11,6981815
"2485",4,14,12,6992248
"2486",4,14,13,7434466
"2487",4,14,14,6677379
"2488",4,14,15,5526804
"2489",4,14,16,4701843
"2490",4,14,17,4162697
"2491",4,14,18,4255331
"2492",4,14,19,4152707
"2493",4,14,20,3964402
"2494",4,14,21,3360692
"2495",4,14,22,3595570
"2496",4,14,23,3933743
"2497",4,15,0,4652654
"2498",4,15,1,5097313
"2499",4,15,2,5443783
"2500",4,15,3,4854392
"2501",4,15,4,5041145
"2502",4,15,5,5857506
"2503",4,15,6,6924974
"2504",4,15,7,7460238
"2505",4,15,8,7755485
"2506",4,15,9,7225553
"2507",4,15,10,7012546
"2508",4,15,11,6957843
"2509",4,15,12,6826368
"2510",4,15,13,7136841
"2511",4,15,14,6548290
"2512",4,15,15,5623356
"2513",4,15,16,4599588
"2514",4,15,17,4253506
"2515",4,15,18,4148217
"2516",4,15,19,4142388
"2517",4,15,20,3950669
"2518",4,15,21,3651787
"2519",4,15,22,3718095
"2520",4,15,23,4133299
"2521",4,16,0,4948261
"2522",4,16,1,5446537
"2523",4,16,2,5598018
"2524",4,16,3,5059804
"2525",4,16,4,5114719
"2526",4,16,5,5894099
"2527",4,16,6,6928903
"2528",4,16,7,7484509
"2529",4,16,8,7838304
"2530",4,16,9,6675547
"2531",4,16,10,6887920
"2532",4,16,11,7116451
"2533",4,16,12,6623573
"2534",4,16,13,7033963
"2535",4,16,14,6477382
"2536",4,16,15,5793529
"2537",4,16,16,4967617
"2538",4,16,17,4413929
"2539",4,16,18,4172193
"2540",4,16,19,4086816
"2541",4,16,20,3973728
"2542",4,16,21,3355830
"2543",4,16,22,3691918
"2544",4,16,23,4027286
"2545",4,17,0,4705711
"2546",4,17,1,5412385
"2547",4,17,2,5481800
"2548",4,17,3,4726768
"2549",4,17,4,4844644
"2550",4,17,5,5384866
"2551",4,17,6,6642841
"2552",4,17,7,7123161
"2553",4,17,8,7328315
"2554",4,17,9,6841222
"2555",4,17,10,6523600
"2556",4,17,11,6978547
"2557",4,17,12,6568302
"2558",4,17,13,6649345
"2559",4,17,14,6347785
"2560",4,17,15,5128153
"2561",4,17,16,4722231
"2562",4,17,17,4038331
"2563",4,17,18,3692823
"2564",4,17,19,4105814
"2565",4,17,20,3502181
"2566",4,17,21,2972188
"2567",4,17,22,3039610
"2568",4,17,23,3533411
"2569",4,18,0,3745006
"2570",4,18,1,4123262
"2571",4,18,2,4096986
"2572",4,18,3,3894450
"2573",4,18,4,3725222
"2574",4,18,5,4348657
"2575",4,18,6,4969173
"2576",4,18,7,5716698
"2577",4,18,8,6009972
"2578",4,18,9,5746029
"2579",4,18,10,5928119
"2580",4,18,11,5398435
"2581",4,18,12,5709792
"2582",4,18,13,5657033
"2583",4,18,14,5374502
"2584",4,18,15,4670347
"2585",4,18,16,3646895
"2586",4,18,17,3152971
"2587",4,18,18,2696509
"2588",4,18,19,2667923
"2589",4,18,20,2494446
"2590",4,18,21,2286999
"2591",4,18,22,2202839
"2592",4,18,23,2295537
"2593",4,19,0,2432534
"2594",4,19,1,2593262
"2595",4,19,2,2596498
"2596",4,19,3,2406910
"2597",4,19,4,2539135
"2598",4,19,5,2753388
"2599",4,19,6,3203271
"2600",4,19,7,3392320
"2601",4,19,8,3928384
"2602",4,19,9,3977748
"2603",4,19,10,4089677
"2604",4,19,11,3851968
"2605",4,19,12,3807660
"2606",4,19,13,3882284
"2607",4,19,14,3707018
"2608",4,19,15,3282182
"2609",4,19,16,2853715
"2610",4,19,17,2617393
"2611",4,19,18,2442595
"2612",4,19,19,2413203
"2613",4,19,20,2275087
"2614",4,19,21,2310411
"2615",4,19,22,2148063
"2616",4,19,23,2221180
"2617",4,20,0,2165749
"2618",4,20,1,2286673
"2619",4,20,2,2372591
"2620",4,20,3,2248744
"2621",4,20,4,2347767
"2622",4,20,5,2526397
"2623",4,20,6,2898122
"2624",4,20,7,3202213
"2625",4,20,8,3719758
"2626",4,20,9,3500691
"2627",4,20,10,3515001
"2628",4,20,11,3659271
"2629",4,20,12,3683038
"2630",4,20,13,3732150
"2631",4,20,14,3618303
"2632",4,20,15,3184654
"2633",4,20,16,2937286
"2634",4,20,17,3023545
"2635",4,20,18,3367532
"2636",4,20,19,3359889
"2637",4,20,20,3286692
"2638",4,20,21,2789198
"2639",4,20,22,2968577
"2640",4,20,23,3111086
"2641",4,21,0,3298644
"2642",4,21,1,3527903
"2643",4,21,2,3692032
"2644",4,21,3,3696187
"2645",4,21,4,3838851
"2646",4,21,5,4134354
"2647",4,21,6,4774499
"2648",4,21,7,5574667
"2649",4,21,8,5913058
"2650",4,21,9,6275092
"2651",4,21,10,7004582
"2652",4,21,11,6675808
"2653",4,21,12,6416849
"2654",4,21,13,6579899
"2655",4,21,14,6016460
"2656",4,21,15,5168136
"2657",4,21,16,4509077
"2658",4,21,17,4129273
"2659",4,21,18,4287072
"2660",4,21,19,4318007
"2661",4,21,20,3958049
"2662",4,21,21,3609670
"2663",4,21,22,3669502
"2664",4,21,23,3990830
"2665",4,22,0,4716885
"2666",4,22,1,5502467
"2667",4,22,2,5368769
"2668",4,22,3,4971655
"2669",4,22,4,5240664
"2670",4,22,5,5891080
"2671",4,22,6,7214388
"2672",4,22,7,7864243
"2673",4,22,8,7748238
"2674",4,22,9,7215692
"2675",4,22,10,6962512
"2676",4,22,11,7141819
"2677",4,22,12,7200261
"2678",4,22,13,7021573
"2679",4,22,14,6536337
"2680",4,22,15,5579463
"2681",4,22,16,4729000
"2682",4,22,17,4379468
"2683",4,22,18,4418235
"2684",4,22,19,4221049
"2685",4,22,20,4170643
"2686",4,22,21,3847597
"2687",4,22,22,3720378
"2688",4,22,23,4293348
"2689",4,23,0,4795015
"2690",4,23,1,5306954
"2691",4,23,2,5790202
"2692",4,23,3,5326509
"2693",4,23,4,5005286
"2694",4,23,5,6210356
"2695",4,23,6,6917158
"2696",4,23,7,7511269
"2697",4,23,8,7768649
"2698",4,23,9,7215014
"2699",4,23,10,6836079
"2700",4,23,11,6989176
"2701",4,23,12,7273064
"2702",4,23,13,7066426
"2703",4,23,14,6613751
"2704",4,23,15,5435916
"2705",4,23,16,4953496
"2706",4,23,17,4246461
"2707",4,23,18,4318580
"2708",4,23,19,4308307
"2709",4,23,20,4069985
"2710",4,23,21,3576572
"2711",4,23,22,3772335
"2712",4,23,23,4223738
"2713",4,24,0,4758324
"2714",4,24,1,5460249
"2715",4,24,2,5866735
"2716",4,24,3,5175754
"2717",4,24,4,5293277
"2718",4,24,5,6079611
"2719",4,24,6,7040912
"2720",4,24,7,7595644
"2721",4,24,8,7660343
"2722",4,24,9,7114364
"2723",4,24,10,6599916
"2724",4,24,11,6957426
"2725",4,24,12,6916875
"2726",4,24,13,6992412
"2727",4,24,14,6160364
"2728",4,24,15,5381770
"2729",4,24,16,4676490
"2730",4,24,17,4007454
"2731",4,24,18,3993955
"2732",4,24,19,4040939
"2733",4,24,20,3802908
"2734",4,24,21,3380672
"2735",4,24,22,3388301
"2736",4,24,23,4138320
"2737",4,25,0,5007870
"2738",4,25,1,5267650
"2739",4,25,2,5442467
"2740",4,25,3,5096139
"2741",4,25,4,4933086
"2742",4,25,5,5476428
"2743",4,25,6,6783743
"2744",4,25,7,7179630
"2745",4,25,8,7104059
"2746",4,25,9,6718152
"2747",4,25,10,6253481
"2748",4,25,11,6563886
"2749",4,25,12,6148653
"2750",4,25,13,6233493
"2751",4,25,14,5986863
"2752",4,25,15,4877817
"2753",4,25,16,3955412
"2754",4,25,17,3339454
"2755",4,25,18,2818903
"2756",4,25,19,2771107
"2757",4,25,20,2759807
"2758",4,25,21,2505961
"2759",4,25,22,2553171
"2760",4,25,23,2666474
"2761",4,26,0,2747314
"2762",4,26,1,2848152
"2763",4,26,2,3085372
"2764",4,26,3,2955407
"2765",4,26,4,2827924
"2766",4,26,5,3207574
"2767",4,26,6,3686468
"2768",4,26,7,3974249
"2769",4,26,8,4089409
"2770",4,26,9,4347154
"2771",4,26,10,4340373
"2772",4,26,11,4354543
"2773",4,26,12,4271524
"2774",4,26,13,4234052
"2775",4,26,14,3962489
"2776",4,26,15,3544724
"2777",4,26,16,3034853
"2778",4,26,17,2812034
"2779",4,26,18,2741393
"2780",4,26,19,2767267
"2781",4,26,20,2621674
"2782",4,26,21,2442160
"2783",4,26,22,2367806
"2784",4,26,23,2533771
"2785",4,27,0,2697889
"2786",4,27,1,2866673
"2787",4,27,2,2851620
"2788",4,27,3,3115225
"2789",4,27,4,3067465
"2790",4,27,5,3468507
"2791",4,27,6,3759866
"2792",4,27,7,4286316
"2793",4,27,8,4609953
"2794",4,27,9,4725952
"2795",4,27,10,4624014
"2796",4,27,11,4831757
"2797",4,27,12,4931973
"2798",4,27,13,5096838
"2799",4,27,14,4837123
"2800",4,27,15,4447695
"2801",4,27,16,4025729
"2802",4,27,17,3669820
"2803",4,27,18,3692427
"2804",4,27,19,3912469
"2805",4,27,20,3926237
"2806",4,27,21,3305573
"2807",4,27,22,3449219
"2808",4,27,23,4082759
"2809",4,28,0,4444582
"2810",4,28,1,5108630
"2811",4,28,2,5380471
"2812",4,28,3,4908027
"2813",4,28,4,5057170
"2814",4,28,5,5840466
"2815",4,28,6,6658546
"2816",4,28,7,7322181
"2817",4,28,8,7359714
"2818",4,28,9,7190118
"2819",4,28,10,7005877
"2820",4,28,11,7404630
"2821",4,28,12,6906061
"2822",4,28,13,7152751
"2823",4,28,14,6716824
"2824",4,28,15,5929112
"2825",4,28,16,4973752
"2826",4,28,17,4178743
"2827",4,28,18,4072160
"2828",4,28,19,4018225
"2829",4,28,20,3960514
"2830",4,28,21,3511018
"2831",4,28,22,3752379
"2832",4,28,23,4207116
"2833",4,29,0,4883063
"2834",4,29,1,5266757
"2835",4,29,2,5721349
"2836",4,29,3,5248474
"2837",4,29,4,5083272
"2838",4,29,5,6040087
"2839",4,29,6,6927857
"2840",4,29,7,7571177
"2841",4,29,8,7730521
"2842",4,29,9,7238671
"2843",4,29,10,6627489
"2844",4,29,11,20
"2845",4,29,12,20
"2846",4,29,13,5022550
"2847",4,29,14,6406078
"2848",4,29,15,5516284
"2849",4,29,16,4763429
"2850",4,29,17,4386752
"2851",4,29,18,4093032
"2852",4,29,19,4055533
"2853",4,29,20,3823925
"2854",4,29,21,20
"2855",4,29,22,3915564
"2856",4,29,23,4477317
"2857",4,30,0,4850124
"2858",4,30,1,5485140
"2859",4,30,2,5655300
"2860",4,30,3,5133906
"2861",4,30,4,5000423
"2862",4,30,5,5866069
"2863",4,30,6,6612538
"2864",4,30,7,7168729
"2865",4,30,8,7085826
"2866",4,30,9,6637292
"2867",4,30,10,6449958
"2868",4,30,11,6395971
"2869",4,30,12,6257780
"2870",4,30,13,6275173
"2871",4,30,14,5918092
"2872",4,30,15,5231723
"2873",4,30,16,4635592
"2874",4,30,17,4077099
"2875",4,30,18,3665122
"2876",4,30,19,3570979
"2877",4,30,20,3269732
"2878",4,30,21,3320949
"2879",4,30,22,2815025
"2880",4,30,23,2803230
"2881",5,1,0,3043923
"2882",5,1,1,3529575
"2883",5,1,2,3715219
"2884",5,1,3,3616627
"2885",5,1,4,3680246
"2886",5,1,5,4442013
"2887",5,1,6,5547666
"2888",5,1,7,6233489
"2889",5,1,8,6588739
"2890",5,1,9,6524109
"2891",5,1,10,6349732
"2892",5,1,11,6727721
"2893",5,1,12,6421616
"2894",5,1,13,6638699
"2895",5,1,14,6016592
"2896",5,1,15,5403453
"2897",5,1,16,4412456
"2898",5,1,17,3944748
"2899",5,1,18,3636706
"2900",5,1,19,3394200
"2901",5,1,20,3248300
"2902",5,1,21,3298446
"2903",5,1,22,3028447
"2904",5,1,23,3131050
"2905",5,2,0,3581874
"2906",5,2,1,4170448
"2907",5,2,2,4531585
"2908",5,2,3,4353813
"2909",5,2,4,4268446
"2910",5,2,5,4967266
"2911",5,2,6,5956792
"2912",5,2,7,6424948
"2913",5,2,8,7315670
"2914",5,2,9,6479989
"2915",5,2,10,6321788
"2916",5,2,11,6432820
"2917",5,2,12,5942854
"2918",5,2,13,6000159
"2919",5,2,14,5840019
"2920",5,2,15,4555724
"2921",5,2,16,4017293
"2922",5,2,17,3063494
"2923",5,2,18,2659851
"2924",5,2,19,2368610
"2925",5,2,20,2381469
"2926",5,2,21,2168582
"2927",5,2,22,2191416
"2928",5,2,23,2325313
"2929",5,3,0,2288185
"2930",5,3,1,2643074
"2931",5,3,2,2957913
"2932",5,3,3,2875430
"2933",5,3,4,2777853
"2934",5,3,5,3018961
"2935",5,3,6,3348637
"2936",5,3,7,3595947
"2937",5,3,8,4055538
"2938",5,3,9,3969773
"2939",5,3,10,3967106
"2940",5,3,11,4052616
"2941",5,3,12,3972634
"2942",5,3,13,3775432
"2943",5,3,14,3685171
"2944",5,3,15,3352083
"2945",5,3,16,2940872
"2946",5,3,17,2751747
"2947",5,3,18,2626952
"2948",5,3,19,2629420
"2949",5,3,20,2655920
"2950",5,3,21,2331384
"2951",5,3,22,2278827
"2952",5,3,23,2571276
"2953",5,4,0,2776444
"2954",5,4,1,2989051
"2955",5,4,2,3235104
"2956",5,4,3,3169049
"2957",5,4,4,2882926
"2958",5,4,5,3193270
"2959",5,4,6,3630761
"2960",5,4,7,3981217
"2961",5,4,8,4285717
"2962",5,4,9,4106395
"2963",5,4,10,4400307
"2964",5,4,11,4557897
"2965",5,4,12,4581367
"2966",5,4,13,4603217
"2967",5,4,14,4349839
"2968",5,4,15,4187664
"2969",5,4,16,3388756
"2970",5,4,17,3324000
"2971",5,4,18,3549742
"2972",5,4,19,3687287
"2973",5,4,20,3581209
"2974",5,4,21,3242468
"2975",5,4,22,3287206
"2976",5,4,23,3937518
"2977",5,5,0,4425907
"2978",5,5,1,4994693
"2979",5,5,2,5165483
"2980",5,5,3,4641888
"2981",5,5,4,4744599
"2982",5,5,5,5718335
"2983",5,5,6,6530854
"2984",5,5,7,7341521
"2985",5,5,8,7266856
"2986",5,5,9,6538002
"2987",5,5,10,6633029
"2988",5,5,11,6920068
"2989",5,5,12,7088537
"2990",5,5,13,6907469
"2991",5,5,14,6260430
"2992",5,5,15,5485529
"2993",5,5,16,4324678
"2994",5,5,17,3790837
"2995",5,5,18,3845496
"2996",5,5,19,4092779
"2997",5,5,20,3909541
"2998",5,5,21,3479814
"2999",5,5,22,3686471
"3000",5,5,23,4194852
"3001",5,6,0,4928358
"3002",5,6,1,5610322
"3003",5,6,2,5624359
"3004",5,6,3,5155020
"3005",5,6,4,5373330
"3006",5,6,5,6314687
"3007",5,6,6,7243721
"3008",5,6,7,7782044
"3009",5,6,8,7918078
"3010",5,6,9,7388180
"3011",5,6,10,7242375
"3012",5,6,11,7267165
"3013",5,6,12,6965619
"3014",5,6,13,7047435
"3015",5,6,14,6413557
"3016",5,6,15,5241377
"3017",5,6,16,4701685
"3018",5,6,17,4367050
"3019",5,6,18,4174116
"3020",5,6,19,4052089
"3021",5,6,20,4022949
"3022",5,6,21,3605716
"3023",5,6,22,3600690
"3024",5,6,23,4403402
"3025",5,7,0,5045086
"3026",5,7,1,5809064
"3027",5,7,2,5932608
"3028",5,7,3,5158549
"3029",5,7,4,5425941
"3030",5,7,5,6258844
"3031",5,7,6,7121940
"3032",5,7,7,7535952
"3033",5,7,8,7888888
"3034",5,7,9,7357396
"3035",5,7,10,6961236
"3036",5,7,11,7198107
"3037",5,7,12,6933097
"3038",5,7,13,6980215
"3039",5,7,14,6556723
"3040",5,7,15,5592379
"3041",5,7,16,4592017
"3042",5,7,17,4191919
"3043",5,7,18,3944704
"3044",5,7,19,3996384
"3045",5,7,20,3732851
"3046",5,7,21,3500887
"3047",5,7,22,3609273
"3048",5,7,23,4392224
"3049",5,8,0,4776951
"3050",5,8,1,5425574
"3051",5,8,2,5699585
"3052",5,8,3,5011260
"3053",5,8,4,5183041
"3054",5,8,5,6105570
"3055",5,8,6,6963423
"3056",5,8,7,7698142
"3057",5,8,8,7593732
"3058",5,8,9,6984859
"3059",5,8,10,6933886
"3060",5,8,11,7026623
"3061",5,8,12,6933065
"3062",5,8,13,6878500
"3063",5,8,14,6250199
"3064",5,8,15,5217134
"3065",5,8,16,4452638
"3066",5,8,17,3909875
"3067",5,8,18,3749836
"3068",5,8,19,3795362
"3069",5,8,20,3639981
"3070",5,8,21,3322425
"3071",5,8,22,3514714
"3072",5,8,23,3997198
"3073",5,9,0,4501968
"3074",5,9,1,5168029
"3075",5,9,2,5762854
"3076",5,9,3,4736261
"3077",5,9,4,4868027
"3078",5,9,5,5721534
"3079",5,9,6,6716545
"3080",5,9,7,7409757
