"","month","day","hour","size"
"2129",3,30,16,1933303
"2130",3,30,17,1766854
"2131",3,30,18,1599922
"2132",3,30,19,1491594
"2133",3,30,20,1422221
"2134",3,30,21,1376733
"2135",3,30,22,1203687
"2136",3,30,23,1188900
"2137",3,31,0,1336335
"2138",3,31,1,1358237
"2139",3,31,2,1456867
"2140",3,31,3,1618465
"2141",3,31,4,1578567
"2142",3,31,5,1728483
"2143",3,31,6,1860727
"2144",3,31,7,2139610
"2145",3,31,8,2428801
"2146",3,31,9,2276086
"2147",3,31,10,2176225
"2148",3,31,11,2355001
"2149",3,31,12,2415364
"2150",3,31,13,2494258
"2151",3,31,14,2427007
"2152",3,31,15,2091786
"2153",3,31,16,1919497
"2154",3,31,17,1783910
"2155",3,31,18,1757559
"2156",3,31,19,1916674
"2157",3,31,20,1828930
"2158",3,31,21,2319408
"2159",3,31,22,4445674
"2160",3,31,23,3955176
"2161",4,1,0,1645699
"2162",4,1,1,1916369
"2163",4,1,2,2173167
"2164",4,1,3,2058652
"2165",4,1,4,2155595
"2166",4,1,5,2308522
"2167",4,1,6,2842968
"2168",4,1,7,3300530
"2169",4,1,8,3507412
"2170",4,1,9,3484871
"2171",4,1,10,3622326
"2172",4,1,11,3905467
"2173",4,1,12,3855606
"2174",4,1,13,3929182
"2175",4,1,14,4005791
"2176",4,1,15,3907308
"2177",4,1,16,4089792
"2178",4,1,17,2873745
"2179",4,1,18,2360854
"2180",4,1,19,2470655
"2181",4,1,20,2304712
"2182",4,1,21,2020149
"2183",4,1,22,2143872
"2184",4,1,23,2313193
"2185",4,2,0,2497999
"2186",4,2,1,2750951
"2187",4,2,2,2984264
"2188",4,2,3,2612797
"2189",4,2,4,2923601
"2190",4,2,5,3194032
"2191",4,2,6,3805849
"2192",4,2,7,4253855
"2193",4,2,8,4470693
"2194",4,2,9,3952235
"2195",4,2,10,3747986
"2196",4,2,11,4035060
"2197",4,2,12,3888448
"2198",4,2,13,4228568
"2199",4,2,14,3937581
"2200",4,2,15,3314344
"2201",4,2,16,2839016
"2202",4,2,17,2403337
"2203",4,2,18,2301700
"2204",4,2,19,2410998
"2205",4,2,20,2360156
"2206",4,2,21,2156306
"2207",4,2,22,2036365
"2208",4,2,23,2205773
"2209",4,3,0,2680870
"2210",4,3,1,2893554
"2211",4,3,2,3075014
"2212",4,3,3,2905017
"2213",4,3,4,2844940
"2214",4,3,5,3274379
"2215",4,3,6,3608128
"2216",4,3,7,4170448
"2217",4,3,8,3919986
"2218",4,3,9,4088670
"2219",4,3,10,4069051
"2220",4,3,11,3982201
"2221",4,3,12,4111207
"2222",4,3,13,4379733
"2223",4,3,14,3899122
"2224",4,3,15,3370815
"2225",4,3,16,2863637
"2226",4,3,17,2306891
"2227",4,3,18,2107604
"2228",4,3,19,2164658
"2229",4,3,20,1927572
"2230",4,3,21,1875822
"2231",4,3,22,1905451
"2232",4,3,23,2065867
"2233",4,4,0,2424877
"2234",4,4,1,2777192
"2235",4,4,2,2941692
"2236",4,4,3,2654416
"2237",4,4,4,2779163
"2238",4,4,5,3143463
"2239",4,4,6,3742488
"2240",4,4,7,4325975
"2241",4,4,8,4266543
"2242",4,4,9,4046820
"2243",4,4,10,3689696
"2244",4,4,11,3746198
"2245",4,4,12,3905232
"2246",4,4,13,4155131
"2247",4,4,14,3831003
"2248",4,4,15,3290264
"2249",4,4,16,2765453
"2250",4,4,17,2410239
"2251",4,4,18,2227085
"2252",4,4,19,2002506
"2253",4,4,20,1936521
"2254",4,4,21,1823539
"2255",4,4,22,1905305
"2256",4,4,23,1982617
"2257",4,5,0,2454560
"2258",4,5,1,2803020
"2259",4,5,2,2953692
"2260",4,5,3,2699669
"2261",4,5,4,2698425
"2262",4,5,5,3250624
"2263",4,5,6,3777728
"2264",4,5,7,3934977
"2265",4,5,8,4065085
"2266",4,5,9,3934578
"2267",4,5,10,3822487
"2268",4,5,11,3573070
"2269",4,5,12,3603706
"2270",4,5,13,3849312
"2271",4,5,14,4962403
"2272",4,5,15,6434158
"2273",4,5,16,2338283
"2274",4,5,17,1964709
"2275",4,5,18,1889262
"2276",4,5,19,1490537
"2277",4,5,20,1463045
"2278",4,5,21,1332722
"2279",4,5,22,1361034
"2280",4,5,23,1437841
"2281",4,6,0,1349165
"2282",4,6,1,1433174
"2283",4,6,2,1592531
"2284",4,6,3,1686874
"2285",4,6,4,1717235
"2286",4,6,5,2064843
"2287",4,6,6,2135702
"2288",4,6,7,2426377
"2289",4,6,8,2635500
"2290",4,6,9,2691188
"2291",4,6,10,2382779
"2292",4,6,11,2597406
"2293",4,6,12,2497740
"2294",4,6,13,2423641
"2295",4,6,14,2441267
"2296",4,6,15,2184259
"2297",4,6,16,1956179
"2298",4,6,17,1736510
"2299",4,6,18,1807927
"2300",4,6,19,1763429
"2301",4,6,20,1749244
"2302",4,6,21,1405360
"2303",4,6,22,1521080
"2304",4,6,23,1561061
"2305",4,7,0,1699701
"2306",4,7,1,1692745
"2307",4,7,2,1950402
"2308",4,7,3,1803253
"2309",4,7,4,1876708
"2310",4,7,5,2046220
"2311",4,7,6,2177532
"2312",4,7,7,2418306
"2313",4,7,8,2688307
"2314",4,7,9,3051725
"2315",4,7,10,2797206
"2316",4,7,11,2796945
"2317",4,7,12,2826495
"2318",4,7,13,2853726
"2319",4,7,14,2766037
"2320",4,7,15,2461928
"2321",4,7,16,2106328
"2322",4,7,17,1960934
"2323",4,7,18,1999836
"2324",4,7,19,2162629
"2325",4,7,20,1985918
"2326",4,7,21,1920644
"2327",4,7,22,1871269
"2328",4,7,23,2578204
"2329",4,8,0,2615467
"2330",4,8,1,3017817
"2331",4,8,2,3150191
"2332",4,8,3,2715930
"2333",4,8,4,2751136
"2334",4,8,5,3220714
"2335",4,8,6,3913082
"2336",4,8,7,4526114
"2337",4,8,8,4437501
"2338",4,8,9,4158835
"2339",4,8,10,3933874
"2340",4,8,11,4173462
"2341",4,8,12,4028727
"2342",4,8,13,4332355
"2343",4,8,14,3946982
"2344",4,8,15,3414651
"2345",4,8,16,2830254
"2346",4,8,17,2590884
"2347",4,8,18,2482170
"2348",4,8,19,2353315
"2349",4,8,20,2335243
"2350",4,8,21,2053175
"2351",4,8,22,2082377
"2352",4,8,23,2233238
"2353",4,9,0,2695570
"2354",4,9,1,2969522
"2355",4,9,2,3264178
"2356",4,9,3,2916804
"2357",4,9,4,2925194
"2358",4,9,5,3469366
"2359",4,9,6,3567175
"2360",4,9,7,4341889
"2361",4,9,8,4465538
"2362",4,9,9,4196785
"2363",4,9,10,4045755
"2364",4,9,11,4124054
"2365",4,9,12,3911980
"2366",4,9,13,4293310
"2367",4,9,14,4009735
"2368",4,9,15,3359933
"2369",4,9,16,2646050
"2370",4,9,17,2346818
"2371",4,9,18,2322755
"2372",4,9,19,2753889
"2373",4,9,20,2348324
"2374",4,9,21,2097538
"2375",4,9,22,2112764
"2376",4,9,23,2325078
"2377",4,10,0,2649200
"2378",4,10,1,2927860
"2379",4,10,2,3147245
"2380",4,10,3,2737018
"2381",4,10,4,2941580
"2382",4,10,5,3462294
"2383",4,10,6,3901825
"2384",4,10,7,4401483
"2385",4,10,8,4600202
"2386",4,10,9,4138751
"2387",4,10,10,3938589
"2388",4,10,11,4017004
"2389",4,10,12,3875568
"2390",4,10,13,4055707
"2391",4,10,14,4054578
"2392",4,10,15,3291393
"2393",4,10,16,2765002
"2394",4,10,17,2482071
"2395",4,10,18,2413404
"2396",4,10,19,2401627
"2397",4,10,20,2113353
"2398",4,10,21,1991970
"2399",4,10,22,2126377
"2400",4,10,23,2291804
"2401",4,11,0,2769732
"2402",4,11,1,3127470
"2403",4,11,2,3279030
"2404",4,11,3,3038989
"2405",4,11,4,2890737
"2406",4,11,5,3546679
"2407",4,11,6,3979835
"2408",4,11,7,4478010
"2409",4,11,8,4435981
"2410",4,11,9,4325006
"2411",4,11,10,3898915
"2412",4,11,11,3909235
"2413",4,11,12,4001104
"2414",4,11,13,4178021
"2415",4,11,14,3928374
"2416",4,11,15,3267810
"2417",4,11,16,2774760
"2418",4,11,17,2338660
"2419",4,11,18,2327806
"2420",4,11,19,2272448
"2421",4,11,20,638525
"2422",4,11,21,2036048
"2423",4,11,22,1970844
"2424",4,11,23,2271252
"2425",4,12,0,2707072
"2426",4,12,1,3150478
"2427",4,12,2,3229529
"2428",4,12,3,3022516
"2429",4,12,4,2793443
"2430",4,12,5,3307179
"2431",4,12,6,4019788
"2432",4,12,7,4427089
"2433",4,12,8,4479051
"2434",4,12,9,3856740
"2435",4,12,10,3939370
"2436",4,12,11,3708183
"2437",4,12,12,3741184
"2438",4,12,13,3995466
"2439",4,12,14,3669275
"2440",4,12,15,2969928
"2441",4,12,16,2361850
"2442",4,12,17,1945545
"2443",4,12,18,1699717
"2444",4,12,19,1609503
"2445",4,12,20,1570045
"2446",4,12,21,1537858
"2447",4,12,22,1636823
"2448",4,12,23,1394081
"2449",4,13,0,1538807
"2450",4,13,1,1586380
"2451",4,13,2,1708786
"2452",4,13,3,1843097
"2453",4,13,4,1786583
"2454",4,13,5,1885819
"2455",4,13,6,262260
"2456",4,13,7,2333221
"2457",4,13,8,2478846
"2458",4,13,9,3887481
"2459",4,13,10,2349624
"2460",4,13,11,2440404
"2461",4,13,12,2681539
"2462",4,13,13,2493004
"2463",4,13,14,2270013
"2464",4,13,15,2124846
"2465",4,13,16,1854320
"2466",4,13,17,1642513
"2467",4,13,18,1661027
"2468",4,13,19,1510557
"2469",4,13,20,1536458
"2470",4,13,21,1422172
"2471",4,13,22,1381474
"2472",4,13,23,1367556
"2473",4,14,0,1432549
"2474",4,14,1,1502137
"2475",4,14,2,1683133
"2476",4,14,3,1620106
"2477",4,14,4,1599733
"2478",4,14,5,1913649
"2479",4,14,6,1981845
"2480",4,14,7,2119141
"2481",4,14,8,2390290
"2482",4,14,9,2402565
"2483",4,14,10,2607399
"2484",4,14,11,3256392
"2485",4,14,12,2614161
"2486",4,14,13,2839065
"2487",4,14,14,2609198
"2488",4,14,15,2344325
"2489",4,14,16,1945295
"2490",4,14,17,1887815
"2491",4,14,18,2110614
"2492",4,14,19,2095072
"2493",4,14,20,993352
"2494",4,14,21,1797144
"2495",4,14,22,1909785
"2496",4,14,23,2129307
"2497",4,15,0,2558272
"2498",4,15,1,2925109
"2499",4,15,2,3110367
"2500",4,15,3,2835187
"2501",4,15,4,2892646
"2502",4,15,5,3189361
"2503",4,15,6,4033056
"2504",4,15,7,4522442
"2505",4,15,8,4323969
"2506",4,15,9,3973647
"2507",4,15,10,3883118
"2508",4,15,11,3904292
"2509",4,15,12,3765724
"2510",4,15,13,3924766
"2511",4,15,14,3526379
"2512",4,15,15,3076757
"2513",4,15,16,2497874
"2514",4,15,17,2430685
"2515",4,15,18,2194020
"2516",4,15,19,2346851
"2517",4,15,20,2124494
"2518",4,15,21,2095099
"2519",4,15,22,2071460
"2520",4,15,23,2195865
"2521",4,16,0,2635595
"2522",4,16,1,3130940
"2523",4,16,2,3394239
"2524",4,16,3,2811203
"2525",4,16,4,2779659
"2526",4,16,5,3327522
"2527",4,16,6,3753945
"2528",4,16,7,4194447
"2529",4,16,8,4218083
"2530",4,16,9,3938536
"2531",4,16,10,4045840
"2532",4,16,11,3922175
"2533",4,16,12,3996822
"2534",4,16,13,4332899
"2535",4,16,14,4021450
"2536",4,16,15,3353665
"2537",4,16,16,2877094
"2538",4,16,17,2460704
"2539",4,16,18,2480842
"2540",4,16,19,2466247
"2541",4,16,20,1294094
"2542",4,16,21,2062017
"2543",4,16,22,2145678
"2544",4,16,23,2319188
"2545",4,17,0,2776424
"2546",4,17,1,3111034
"2547",4,17,2,3142383
"2548",4,17,3,2878641
"2549",4,17,4,2992773
"2550",4,17,5,3466260
"2551",4,17,6,4182870
"2552",4,17,7,4603616
"2553",4,17,8,4438467
"2554",4,17,9,4073055
"2555",4,17,10,3790698
"2556",4,17,11,3876442
"2557",4,17,12,3796012
"2558",4,17,13,4021670
"2559",4,17,14,3803743
"2560",4,17,15,3189443
"2561",4,17,16,2768835
"2562",4,17,17,3129992
"2563",4,17,18,3321569
"2564",4,17,19,3564726
"2565",4,17,20,3258185
"2566",4,17,21,2276046
"2567",4,17,22,3233400
"2568",4,17,23,3385489
"2569",4,18,0,3650354
"2570",4,18,1,3967585
"2571",4,18,2,3664077
"2572",4,18,3,3453038
"2573",4,18,4,3871780
"2574",4,18,5,4260021
"2575",4,18,6,4886542
"2576",4,18,7,4930994
"2577",4,18,8,4456562
"2578",4,18,9,4627034
"2579",4,18,10,4849691
"2580",4,18,11,4706388
"2581",4,18,12,4449608
"2582",4,18,13,4961379
"2583",4,18,14,3817035
"2584",4,18,15,3261184
"2585",4,18,16,2781450
"2586",4,18,17,2321289
"2587",4,18,18,2189332
"2588",4,18,19,2395142
"2589",4,18,20,2257990
"2590",4,18,21,1997585
"2591",4,18,22,1990691
"2592",4,18,23,2203269
"2593",4,19,0,2580309
"2594",4,19,1,2953479
"2595",4,19,2,3086060
"2596",4,19,3,2834696
"2597",4,19,4,2714743
"2598",4,19,5,6303606
"2599",4,19,6,3841656
"2600",4,19,7,3913701
"2601",4,19,8,4147638
"2602",4,19,9,3773817
"2603",4,19,10,3454280
"2604",4,19,11,4744567
"2605",4,19,12,7174828
"2606",4,19,13,3421341
"2607",4,19,14,3437839
"2608",4,19,15,2632829
"2609",4,19,16,4583655
"2610",4,19,17,1733326
"2611",4,19,18,1565284
"2612",4,19,19,1439063
"2613",4,19,20,1489456
"2614",4,19,21,1395163
"2615",4,19,22,1371850
"2616",4,19,23,1390184
"2617",4,20,0,4053282
"2618",4,20,1,1489133
"2619",4,20,2,1571739
"2620",4,20,3,3879401
"2621",4,20,4,1642657
"2622",4,20,5,4194083
"2623",4,20,6,4551732
"2624",4,20,7,2320772
"2625",4,20,8,2504683
"2626",4,20,9,2573218
"2627",4,20,10,2465677
"2628",4,20,11,2466138
"2629",4,20,12,4751098
"2630",4,20,13,2683300
"2631",4,20,14,2397309
"2632",4,20,15,2198773
"2633",4,20,16,1806883
"2634",4,20,17,1578572
"2635",4,20,18,1457600
"2636",4,20,19,1479246
"2637",4,20,20,1409960
"2638",4,20,21,1419074
"2639",4,20,22,1311768
"2640",4,20,23,1407810
"2641",4,21,0,1454845
"2642",4,21,1,1643984
"2643",4,21,2,1736629
"2644",4,21,3,1835257
"2645",4,21,4,1858416
"2646",4,21,5,2000206
"2647",4,21,6,2126004
"2648",4,21,7,2495525
"2649",4,21,8,2626323
"2650",4,21,9,2644302
"2651",4,21,10,2791609
"2652",4,21,11,2558629
"2653",4,21,12,2668341
"2654",4,21,13,4302459
"2655",4,21,14,2763806
"2656",4,21,15,2244282
"2657",4,21,16,2040861
"2658",4,21,17,1862314
"2659",4,21,18,2080604
"2660",4,21,19,2178044
"2661",4,21,20,2025185
"2662",4,21,21,1944325
"2663",4,21,22,1965480
"2664",4,21,23,2343980
"2665",4,22,0,2822374
"2666",4,22,1,3195801
"2667",4,22,2,3116358
"2668",4,22,3,3010906
"2669",4,22,4,3211290
"2670",4,22,5,3427298
"2671",4,22,6,4020534
"2672",4,22,7,4390780
"2673",4,22,8,4628594
"2674",4,22,9,4070194
"2675",4,22,10,4043759
"2676",4,22,11,4090778
"2677",4,22,12,3974276
"2678",4,22,13,4255394
"2679",4,22,14,3887690
"2680",4,22,15,3058437
"2681",4,22,16,2680311
"2682",4,22,17,2339105
"2683",4,22,18,2312424
"2684",4,22,19,2380504
"2685",4,22,20,2219392
"2686",4,22,21,2341795
"2687",4,22,22,2143596
"2688",4,22,23,3781941
"2689",4,23,0,2898195
"2690",4,23,1,5712374
"2691",4,23,2,3238939
"2692",4,23,3,2971484
"2693",4,23,4,3057642
"2694",4,23,5,3494440
"2695",4,23,6,4094805
"2696",4,23,7,4509222
"2697",4,23,8,4762714
"2698",4,23,9,4326317
"2699",4,23,10,4059825
"2700",4,23,11,4156777
"2701",4,23,12,4072808
"2702",4,23,13,4124576
"2703",4,23,14,3920992
"2704",4,23,15,3340041
"2705",4,23,16,2808404
"2706",4,23,17,2699502
"2707",4,23,18,2416641
"2708",4,23,19,2455794
"2709",4,23,20,2390709
"2710",4,23,21,2084385
"2711",4,23,22,2172905
"2712",4,23,23,2498180
"2713",4,24,0,2758465
"2714",4,24,1,3120256
"2715",4,24,2,3413390
"2716",4,24,3,2973179
"2717",4,24,4,3071719
"2718",4,24,5,3609401
"2719",4,24,6,4187207
"2720",4,24,7,4542099
"2721",4,24,8,4606989
"2722",4,24,9,4111325
"2723",4,24,10,3969007
"2724",4,24,11,4129465
"2725",4,24,12,4025637
"2726",4,24,13,3966805
"2727",4,24,14,3824848
"2728",4,24,15,3354529
"2729",4,24,16,2672907
"2730",4,24,17,2340582
"2731",4,24,18,2458284
"2732",4,24,19,2314237
"2733",4,24,20,2221482
"2734",4,24,21,1893014
"2735",4,24,22,2009709
"2736",4,24,23,2282338
"2737",4,25,0,2835898
"2738",4,25,1,3196591
"2739",4,25,2,3165701
"2740",4,25,3,3224136
"2741",4,25,4,2854043
"2742",4,25,5,3426445
"2743",4,25,6,3986017
"2744",4,25,7,4345514
"2745",4,25,8,4502701
"2746",4,25,9,4024018
"2747",4,25,10,3804580
"2748",4,25,11,3778756
"2749",4,25,12,3463688
"2750",4,25,13,3912792
"2751",4,25,14,3602627
"2752",4,25,15,3081412
"2753",4,25,16,2452796
"2754",4,25,17,2229579
"2755",4,25,18,2203809
"2756",4,25,19,2324269
"2757",4,25,20,2054880
"2758",4,25,21,1805137
"2759",4,25,22,1864328
"2760",4,25,23,2120049
"2761",4,26,0,2619203
"2762",4,26,1,3029032
"2763",4,26,2,3208858
"2764",4,26,3,2821498
"2765",4,26,4,3193042
"2766",4,26,5,3232378
"2767",4,26,6,3563400
"2768",4,26,7,4119943
"2769",4,26,8,4314799
"2770",4,26,9,3651108
"2771",4,26,10,3785237
"2772",4,26,11,1221411
"2773",4,26,12,1794754
"2774",4,26,13,3462982
"2775",4,26,14,3340268
"2776",4,26,15,2741912
"2777",4,26,16,967789
"2778",4,26,17,1836917
"2779",4,26,18,1770819
"2780",4,26,19,1703933
"2781",4,26,20,1580935
"2782",4,26,21,1492333
"2783",4,26,22,1442920
"2784",4,26,23,1541176
"2785",4,27,0,1602041
"2786",4,27,1,1663944
"2787",4,27,2,1750918
"2788",4,27,3,1721925
"2789",4,27,4,1737892
"2790",4,27,5,1927658
"2791",4,27,6,2053153
"2792",4,27,7,2307493
"2793",4,27,8,2566437
"2794",4,27,9,2407199
"2795",4,27,10,2462031
"2796",4,27,11,2398835
"2797",4,27,12,2359758
"2798",4,27,13,2362555
"2799",4,27,14,2274837
"2800",4,27,15,2116502
"2801",4,27,16,1869884
"2802",4,27,17,1664601
"2803",4,27,18,1591823
"2804",4,27,19,1627691
"2805",4,27,20,1578206
"2806",4,27,21,1334309
"2807",4,27,22,1382318
"2808",4,27,23,1430727
"2809",4,28,0,1599592
"2810",4,28,1,1764713
"2811",4,28,2,1792178
"2812",4,28,3,1728467
"2813",4,28,4,1775017
"2814",4,28,5,1932536
"2815",4,28,6,2014900
"2816",4,28,7,2290433
"2817",4,28,8,2497087
"2818",4,28,9,2518290
"2819",4,28,10,2602733
"2820",4,28,11,4949452
"2821",4,28,12,2616939
"2822",4,28,13,2741659
"2823",4,28,14,2642343
"2824",4,28,15,2258073
"2825",4,28,16,2082043
"2826",4,28,17,1954958
"2827",4,28,18,1955447
"2828",4,28,19,1910450
"2829",4,28,20,1968840
"2830",4,28,21,1758445
"2831",4,28,22,1779019
"2832",4,28,23,1958764
"2833",4,29,0,2499902
"2834",4,29,1,2773583
"2835",4,29,2,2864731
"2836",4,29,3,2668135
"2837",4,29,4,2837873
"2838",4,29,5,3163037
"2839",4,29,6,3729915
"2840",4,29,7,4113358
"2841",4,29,8,4334225
"2842",4,29,9,1314898
"2843",4,29,10,4141929
"2844",4,29,11,3968432
"2845",4,29,12,4139859
"2846",4,29,13,4033199
"2847",4,29,14,4047627
"2848",4,29,15,3272456
"2849",4,29,16,2897759
"2850",4,29,17,2559618
"2851",4,29,18,2374003
"2852",4,29,19,2076076
"2853",4,29,20,2085390
"2854",4,29,21,2002823
"2855",4,29,22,1982691
"2856",4,29,23,2139996
"2857",4,30,0,2578202
"2858",4,30,1,3003413
"2859",4,30,2,3038666
"2860",4,30,3,2711742
"2861",4,30,4,2623559
"2862",4,30,5,3274106
"2863",4,30,6,3735035
"2864",4,30,7,4088527
"2865",4,30,8,4159858
"2866",4,30,9,4081506
"2867",4,30,10,3851970
"2868",4,30,11,3711828
"2869",4,30,12,3676357
"2870",4,30,13,3744180
"2871",4,30,14,3709219
"2872",4,30,15,3107041
"2873",4,30,16,2741176
"2874",4,30,17,2354584
"2875",4,30,18,2272806
"2876",4,30,19,2122648
"2877",4,30,20,2087262
"2878",4,30,21,1943953
"2879",4,30,22,1818972
"2880",4,30,23,1836873
"2881",5,1,0,1909550
"2882",5,1,1,2126268
"2883",5,1,2,5052335
"2884",5,1,3,2172045
"2885",5,1,4,2328570
"2886",5,1,5,2603696
"2887",5,1,6,3136749
"2888",5,1,7,3658002
"2889",5,1,8,3960260
"2890",5,1,9,3965269
"2891",5,1,10,5845510
"2892",5,1,11,3910209
"2893",5,1,12,3897667
"2894",5,1,13,3809425
"2895",5,1,14,3519898
"2896",5,1,15,3281149
"2897",5,1,16,2900049
"2898",5,1,17,2350578
"2899",5,1,18,2244552
"2900",5,1,19,1925104
"2901",5,1,20,1992584
"2902",5,1,21,2119760
"2903",5,1,22,4995699
"2904",5,1,23,2287264
"2905",5,2,0,2684120
"2906",5,2,1,2854570
"2907",5,2,2,2894348
"2908",5,2,3,2736301
"2909",5,2,4,2799735
"2910",5,2,5,3346041
"2911",5,2,6,3710455
"2912",5,2,7,4111900
"2913",5,2,8,4321401
"2914",5,2,9,4078519
"2915",5,2,10,4006580
"2916",5,2,11,4033880
"2917",5,2,12,3827851
"2918",5,2,13,4006473
"2919",5,2,14,3896594
"2920",5,2,15,2999880
"2921",5,2,16,2627542
"2922",5,2,17,2441660
"2923",5,2,18,2349111
"2924",5,2,19,2256207
"2925",5,2,20,2105470
"2926",5,2,21,1836465
"2927",5,2,22,1982770
"2928",5,2,23,2253792
"2929",5,3,0,2582518
"2930",5,3,1,2730037
"2931",5,3,2,2983070
"2932",5,3,3,2784587
"2933",5,3,4,2668587
"2934",5,3,5,3156763
"2935",5,3,6,3791657
"2936",5,3,7,4243248
"2937",5,3,8,4101402
"2938",5,3,9,3999471
"2939",5,3,10,3624795
"2940",5,3,11,3673960
"2941",5,3,12,3552127
"2942",5,3,13,3422527
"2943",5,3,14,3462523
"2944",5,3,15,2999811
"2945",5,3,16,2364315
"2946",5,3,17,1979605
"2947",5,3,18,1581862
"2948",5,3,19,1517605
"2949",5,3,20,1428615
"2950",5,3,21,1391028
"2951",5,3,22,1263990
"2952",5,3,23,1370979
"2953",5,4,0,1437759
"2954",5,4,1,1466845
"2955",5,4,2,2226227
"2956",5,4,3,1595378
"2957",5,4,4,2293379
"2958",5,4,5,1797192
"2959",5,4,6,2007317
"2960",5,4,7,2151808
"2961",5,4,8,3902189
"2962",5,4,9,2388218
"2963",5,4,10,2295091
"2964",5,4,11,2204702
"2965",5,4,12,2208728
"2966",5,4,13,2220799
"2967",5,4,14,2097334
"2968",5,4,15,1864980
"2969",5,4,16,1758644
"2970",5,4,17,1567669
"2971",5,4,18,1430242
"2972",5,4,19,1458131
"2973",5,4,20,1362882
"2974",5,4,21,1319322
"2975",5,4,22,1281243
"2976",5,4,23,1282319
"2977",5,5,0,1241803
"2978",5,5,1,3377039
"2979",5,5,2,1509413
"2980",5,5,3,1516355
"2981",5,5,4,1552915
"2982",5,5,5,1770172
"2983",5,5,6,1877126
"2984",5,5,7,2157865
"2985",5,5,8,2387169
"2986",5,5,9,2300775
"2987",5,5,10,2356007
"2988",5,5,11,2424010
"2989",5,5,12,2491564
"2990",5,5,13,2591898
"2991",5,5,14,2491654
"2992",5,5,15,2084458
"2993",5,5,16,1936596
"2994",5,5,17,1844189
"2995",5,5,18,1943153
"2996",5,5,19,1962019
"2997",5,5,20,1945696
"2998",5,5,21,1848471
"2999",5,5,22,4274713
"3000",5,5,23,2097003
"3001",5,6,0,2463620
"3002",5,6,1,2868047
"3003",5,6,2,2884749
"3004",5,6,3,2643875
"3005",5,6,4,2589119
"3006",5,6,5,3023220
"3007",5,6,6,3753388
"3008",5,6,7,3997807
"3009",5,6,8,4269644
"3010",5,6,9,3833432
"3011",5,6,10,3799011
"3012",5,6,11,3777498
"3013",5,6,12,3415054
"3014",5,6,13,3659305
"3015",5,6,14,3150822
"3016",5,6,15,3200747
"3017",5,6,16,2632919
"3018",5,6,17,2260928
"3019",5,6,18,2274336
"3020",5,6,19,2269707
"3021",5,6,20,2213219
"3022",5,6,21,1998033
"3023",5,6,22,2126532
"3024",5,6,23,2465008
"3025",5,7,0,4315443
"3026",5,7,1,2995246
"3027",5,7,2,3143067
"3028",5,7,3,2935366
"3029",5,7,4,2958127
"3030",5,7,5,3299972
"3031",5,7,6,3556814
"3032",5,7,7,2283599
"3033",5,7,8,1664833
"3034",5,7,9,5258097
"3035",5,7,10,3685908
"3036",5,7,11,3888879
"3037",5,7,12,4058795
"3038",5,7,13,4081008
"3039",5,7,14,3979527
"3040",5,7,15,3146335
"3041",5,7,16,2728726
"3042",5,7,17,2376079
"3043",5,7,18,2433091
"3044",5,7,19,2529692
"3045",5,7,20,2423996
"3046",5,7,21,2058196
"3047",5,7,22,1851893
"3048",5,7,23,2152728
"3049",5,8,0,2540549
"3050",5,8,1,2844860
"3051",5,8,2,3179861
"3052",5,8,3,3043322
"3053",5,8,4,2994721
"3054",5,8,5,3426481
"3055",5,8,6,4111798
"3056",5,8,7,4366724
"3057",5,8,8,4358678
"3058",5,8,9,4129701
"3059",5,8,10,3895496
"3060",5,8,11,4009521
"3061",5,8,12,3965151
"3062",5,8,13,4001951
"3063",5,8,14,3579719
"3064",5,8,15,3059350
"3065",5,8,16,2763533
"3066",5,8,17,2430020
"3067",5,8,18,2284296
"3068",5,8,19,4925669
"3069",5,8,20,2142958
"3070",5,8,21,2114823
"3071",5,8,22,2033145
"3072",5,8,23,2004819
"3073",5,9,0,6832182
"3074",5,9,1,4920856
"3075",5,9,2,2766929
"3076",5,9,3,4741701
"3077",5,9,4,2629795
"3078",5,9,5,2966384
"3079",5,9,6,3633369
"3080",5,9,7,4032356
"3081",5,9,8,6237497
"3082",5,9,9,4033387
"3083",5,9,10,4047347
"3084",5,9,11,3885622
"3085",5,9,12,3724246
"3086",5,9,13,3996384
"3087",5,9,14,3746971
"3088",5,9,15,3375856
"3089",5,9,16,2595203
"3090",5,9,17,2348927
"3091",5,9,18,2263712
"3092",5,9,19,2252896
"3093",5,9,20,1992786
"3094",5,9,21,1824199
"3095",5,9,22,1898602
"3096",5,9,23,2177594
"3097",5,10,0,2525817
"3098",5,10,1,2859541
"3099",5,10,2,2957736
"3100",5,10,3,2655050
"3101",5,10,4,2678169
"3102",5,10,5,3115337
"3103",5,10,6,3684433
"3104",5,10,7,3981925
"3105",5,10,8,4092511
"3106",5,10,9,3714987
"3107",5,10,10,3737997
"3108",5,10,11,3633943
"3109",5,10,12,3653005
"3110",5,10,13,3492781
"3111",5,10,14,3237171
"3112",5,10,15,2730816
"3113",5,10,16,2286616
"3114",5,10,17,1863449
"3115",5,10,18,1590803
"3116",5,10,19,1408751
"3117",5,10,20,1450879
"3118",5,10,21,1348420
"3119",5,10,22,1333992
"3120",5,10,23,1454120
"3121",5,11,0,1401904
"3122",5,11,1,1492012
"3123",5,11,2,1667344
"3124",5,11,3,1692958
"3125",5,11,4,1706276
"3126",5,11,5,1843860
"3127",5,11,6,2024962
