"","month","day","hour","size"
"1152",4,1,23,323782
"1153",4,2,0,284371
"1154",4,2,1,237546
"1155",4,2,2,227016
"1156",4,2,3,208705
"1157",4,2,4,207891
"1158",4,2,5,182745
"1159",4,2,6,181837
"1160",4,2,7,201473
"1161",4,2,8,176897
"1162",4,2,9,76084
"1163",4,2,10,221717
"1164",4,2,11,205965
"1165",4,2,12,224607
"1166",4,2,13,247138
"1167",4,2,14,278898
"1168",4,2,15,328253
"1169",4,2,16,328038
"1170",4,2,17,355300
"1171",4,2,18,320243
"1172",4,2,19,332984
"1173",4,2,20,328190
"1174",4,2,21,345567
"1175",4,2,22,313402
"1176",4,2,23,79734
"1177",4,3,0,248646
"1178",4,3,1,239529
"1179",4,3,2,198381
"1180",4,3,3,200508
"1181",4,3,4,206401
"1182",4,3,5,163928
"1183",4,3,6,205213
"1184",4,3,7,179536
"1185",4,3,8,183910
"1186",4,3,9,210246
"1187",4,3,10,230093
"1188",4,3,11,221134
"1189",4,3,12,244738
"1190",4,3,13,307854
"1191",4,3,14,301977
"1192",4,3,15,371212
"1193",4,3,16,354553
"1194",4,3,17,372652
"1195",4,3,18,401270
"1196",4,3,19,435349
"1197",4,3,20,438478
"1198",4,3,21,403870
"1199",4,3,22,382164
"1200",4,3,23,326105
"1201",4,4,0,304991
"1202",4,4,1,250198
"1203",4,4,2,276221
"1204",4,4,3,235697
"1205",4,4,4,263683
"1206",4,4,5,236330
"1207",4,4,6,236800
"1208",4,4,7,297525
"1209",4,4,8,295545
"1210",4,4,9,327882
"1211",4,4,10,304542
"1212",4,4,11,329098
"1213",4,4,12,365070
"1214",4,4,13,429539
"1215",4,4,14,543751
"1216",4,4,15,556255
"1217",4,4,16,529450
"1218",4,4,17,523614
"1219",4,4,18,550782
"1220",4,4,19,573853
"1221",4,4,20,581327
"1222",4,4,21,526900
"1223",4,4,22,470698
"1224",4,4,23,362820
"1225",4,5,0,359942
"1226",4,5,1,318825
"1227",4,5,2,298594
"1228",4,5,3,282319
"1229",4,5,4,316587
"1230",4,5,5,259626
"1231",4,5,6,309344
"1232",4,5,7,300146
"1233",4,5,8,337633
"1234",4,5,9,369194
"1235",4,5,10,331990
"1236",4,5,11,349034
"1237",4,5,12,407442
"1238",4,5,13,496057
"1239",4,5,14,573288
"1240",4,5,15,566158
"1241",4,5,16,513897
"1242",4,5,17,248098
"1243",4,5,18,574720
"1244",4,5,19,575411
"1245",4,5,20,555189
"1246",4,5,21,519606
"1247",4,5,22,498792
"1248",4,5,23,441509
"1249",4,6,0,327883
"1250",4,6,1,321143
"1251",4,6,2,319936
"1252",4,6,3,320883
"1253",4,6,4,284865
"1254",4,6,5,294012
"1255",4,6,6,334174
"1256",4,6,7,314551
"1257",4,6,8,354788
"1258",4,6,9,37776
"1259",4,6,10,338801
"1260",4,6,11,143603
"1261",4,6,12,381188
"1262",4,6,13,484489
"1263",4,6,14,531601
"1264",4,6,15,383931
"1265",4,6,16,501313
"1266",4,6,17,467593
"1267",4,6,18,475416
"1268",4,6,19,543975
"1269",4,6,20,549822
"1270",4,6,21,525907
"1271",4,6,22,447594
"1272",4,6,23,393366
"1273",4,7,0,324534
"1274",4,7,1,333095
"1275",4,7,2,299338
"1276",4,7,3,293730
"1277",4,7,4,284106
"1278",4,7,5,264387
"1279",4,7,6,175934
"1280",4,7,7,327285
"1281",4,7,8,351189
"1282",4,7,9,365143
"1283",4,7,10,340872
"1284",4,7,11,359554
"1285",4,7,12,409197
"1286",4,7,13,83744
"1287",4,7,14,513700
"1288",4,7,15,196865
"1289",4,7,16,519596
"1290",4,7,17,509926
"1291",4,7,18,518991
"1292",4,7,19,547061
"1293",4,7,20,531867
"1294",4,7,21,500219
"1295",4,7,22,448371
"1296",4,7,23,433038
"1297",4,8,0,355479
"1298",4,8,1,325875
"1299",4,8,2,304260
"1300",4,8,3,277878
"1301",4,8,4,255418
"1302",4,8,5,264533
"1303",4,8,6,287454
"1304",4,8,7,325527
"1305",4,8,8,343092
"1306",4,8,9,395647
"1307",4,8,10,375412
"1308",4,8,11,349894
"1309",4,8,12,400008
"1310",4,8,13,247564
"1311",4,8,14,518752
"1312",4,8,15,524023
"1313",4,8,16,494707
"1314",4,8,17,334123
"1315",4,8,18,464016
"1316",4,8,19,460510
"1317",4,8,20,459920
"1318",4,8,21,458477
"1319",4,8,22,399869
"1320",4,8,23,318509
"1321",4,9,0,255558
"1322",4,9,1,251593
"1323",4,9,2,229059
"1324",4,9,3,192332
"1325",4,9,4,172005
"1326",4,9,5,189347
"1327",4,9,6,172702
"1328",4,9,7,203353
"1329",4,9,8,181181
"1330",4,9,9,210833
"1331",4,9,10,217221
"1332",4,9,11,272350
"1333",4,9,12,259614
"1334",4,9,13,281719
"1335",4,9,14,54965
"1336",4,9,15,337793
"1337",4,9,16,343852
"1338",4,9,17,161748
"1339",4,9,18,363564
"1340",4,9,19,372165
"1341",4,9,20,384459
"1342",4,9,21,373934
"1343",4,9,22,353342
"1344",4,9,23,292047
"1345",4,10,0,252440
"1346",4,10,1,213916
"1347",4,10,2,217294
"1348",4,10,3,219135
"1349",4,10,4,171984
"1350",4,10,5,194499
"1351",4,10,6,196604
"1352",4,10,7,210470
"1353",4,10,8,220354
"1354",4,10,9,240962
"1355",4,10,10,239829
"1356",4,10,11,238972
"1357",4,10,12,261439
"1358",4,10,13,311144
"1359",4,10,14,320104
"1360",4,10,15,352434
"1361",4,10,16,393957
"1362",4,10,17,200780
"1363",4,10,18,415197
"1364",4,10,19,457671
"1365",4,10,20,460016
"1366",4,10,21,451544
"1367",4,10,22,381887
"1368",4,10,23,318493
"1369",4,11,0,295741
"1370",4,11,1,283379
"1371",4,11,2,281921
"1372",4,11,3,278652
"1373",4,11,4,282389
"1374",4,11,5,283909
"1375",4,11,6,266863
"1376",4,11,7,321297
"1377",4,11,8,359436
"1378",4,11,9,382402
"1379",4,11,10,353133
"1380",4,11,11,351957
"1381",4,11,12,425309
"1382",4,11,13,472194
"1383",4,11,14,534309
"1384",4,11,15,533851
"1385",4,11,16,540626
"1386",4,11,17,473170
"1387",4,11,18,539662
"1388",4,11,19,569199
"1389",4,11,20,572835
"1390",4,11,21,594129
"1391",4,11,22,445696
"1392",4,11,23,387932
"1393",4,12,0,376807
"1394",4,12,1,351165
"1395",4,12,2,313955
"1396",4,12,3,300799
"1397",4,12,4,284316
"1398",4,12,5,261840
"1399",4,12,6,314986
"1400",4,12,7,311947
"1401",4,12,8,346916
"1402",4,12,9,320483
"1403",4,12,10,342290
"1404",4,12,11,370466
"1405",4,12,12,30556
"1406",4,12,13,161816
"1407",4,12,14,550999
"1408",4,12,15,562659
"1409",4,12,16,565947
"1410",4,12,17,576615
"1411",4,12,18,617459
"1412",4,12,19,574390
"1413",4,12,20,588485
"1414",4,12,21,588458
"1415",4,12,22,498243
"1416",4,12,23,404761
"1417",4,13,0,345369
"1418",4,13,1,357020
"1419",4,13,2,317184
"1420",4,13,3,323400
"1421",4,13,4,270574
"1422",4,13,5,278151
"1423",4,13,6,280475
"1424",4,13,7,328511
"1425",4,13,8,373703
"1426",4,13,9,347461
"1427",4,13,10,373158
"1428",4,13,11,166797
"1429",4,13,12,475978
"1430",4,13,13,464638
"1431",4,13,14,522248
"1432",4,13,15,572459
"1433",4,13,16,578008
"1434",4,13,17,494191
"1435",4,13,18,540721
"1436",4,13,19,546905
"1437",4,13,20,576393
"1438",4,13,21,573678
"1439",4,13,22,504138
"1440",4,13,23,399849
"1441",4,14,0,376298
"1442",4,14,1,324379
"1443",4,14,2,341146
"1444",4,14,3,323280
"1445",4,14,4,296229
"1446",4,14,5,304900
"1447",4,14,6,296255
"1448",4,14,7,341200
"1449",4,14,8,354440
"1450",4,14,9,268875
"1451",4,14,10,361378
"1452",4,14,11,389099
"1453",4,14,12,409913
"1454",4,14,13,481860
"1455",4,14,14,560320
"1456",4,14,15,578904
"1457",4,14,16,562623
"1458",4,14,17,531228
"1459",4,14,18,517426
"1460",4,14,19,564843
"1461",4,14,20,586568
"1462",4,14,21,567161
"1463",4,14,22,450580
"1464",4,14,23,402943
"1465",4,15,0,330210
"1466",4,15,1,308340
"1467",4,15,2,295025
"1468",4,15,3,276416
"1469",4,15,4,264504
"1470",4,15,5,262248
"1471",4,15,6,277256
"1472",4,15,7,326841
"1473",4,15,8,351715
"1474",4,15,9,374346
"1475",4,15,10,318706
"1476",4,15,11,352406
"1477",4,15,12,412566
"1478",4,15,13,510916
"1479",4,15,14,580134
"1480",4,15,15,608819
"1481",4,15,16,533773
"1482",4,15,17,482388
"1483",4,15,18,536895
"1484",4,15,19,515279
"1485",4,15,20,491560
"1486",4,15,21,455446
"1487",4,15,22,438512
"1488",4,15,23,358850
"1489",4,16,0,296664
"1490",4,16,1,234231
"1491",4,16,2,228316
"1492",4,16,3,205251
"1493",4,16,4,188761
"1494",4,16,5,174755
"1495",4,16,6,202496
"1496",4,16,7,202907
"1497",4,16,8,199533
"1498",4,16,9,218785
"1499",4,16,10,271593
"1500",4,16,11,241476
"1501",4,16,12,251336
"1502",4,16,13,291297
"1503",4,16,14,348229
"1504",4,16,15,326701
"1505",4,16,16,350876
"1506",4,16,17,327874
"1507",4,16,18,345447
"1508",4,16,19,350409
"1509",4,16,20,336496
"1510",4,16,21,324329
"1511",4,16,22,375874
"1512",4,16,23,322035
"1513",4,17,0,260366
"1514",4,17,1,248302
"1515",4,17,2,220831
"1516",4,17,3,207103
"1517",4,17,4,212657
"1518",4,17,5,201471
"1519",4,17,6,216104
"1520",4,17,7,204886
"1521",4,17,8,195417
"1522",4,17,9,239880
"1523",4,17,10,254492
"1524",4,17,11,255788
"1525",4,17,12,286595
"1526",4,17,13,293241
"1527",4,17,14,317731
"1528",4,17,15,388428
"1529",4,17,16,382709
"1530",4,17,17,147413
"1531",4,17,18,377618
"1532",4,17,19,390583
"1533",4,17,20,433533
"1534",4,17,21,400506
"1535",4,17,22,367434
"1536",4,17,23,307977
"1537",4,18,0,292030
"1538",4,18,1,265593
"1539",4,18,2,303285
"1540",4,18,3,269279
"1541",4,18,4,267292
"1542",4,18,5,247244
"1543",4,18,6,290097
"1544",4,18,7,329248
"1545",4,18,8,346169
"1546",4,18,9,372504
"1547",4,18,10,340136
"1548",4,18,11,372101
"1549",4,18,12,184166
"1550",4,18,13,476950
"1551",4,18,14,559214
"1552",4,18,15,573296
"1553",4,18,16,549403
"1554",4,18,17,512393
"1555",4,18,18,168154
"1556",4,18,19,571121
"1557",4,18,20,588878
"1558",4,18,21,571128
"1559",4,18,22,466183
"1560",4,18,23,431333
"1561",4,19,0,367752
"1562",4,19,1,347736
"1563",4,19,2,336131
"1564",4,19,3,334982
"1565",4,19,4,291522
"1566",4,19,5,295163
"1567",4,19,6,316885
"1568",4,19,7,310596
"1569",4,19,8,337599
"1570",4,19,9,394715
"1571",4,19,10,346980
"1572",4,19,11,350171
"1573",4,19,12,413329
"1574",4,19,13,522529
"1575",4,19,14,580264
"1576",4,19,15,565793
"1577",4,19,16,539531
"1578",4,19,17,556589
"1579",4,19,18,566406
"1580",4,19,19,509478
"1581",4,19,20,572503
"1582",4,19,21,545445
"1583",4,19,22,470711
"1584",4,19,23,393739
"1585",4,20,0,346348
"1586",4,20,1,330698
"1587",4,20,2,301672
"1588",4,20,3,280337
"1589",4,20,4,274535
"1590",4,20,5,258878
"1591",4,20,6,278922
"1592",4,20,7,348815
"1593",4,20,8,332687
"1594",4,20,9,395435
"1595",4,20,10,393364
"1596",4,20,11,259637
"1597",4,20,12,423852
"1598",4,20,13,527811
"1599",4,20,14,581270
"1600",4,20,15,580476
"1601",4,20,16,561739
"1602",4,20,17,533066
"1603",4,20,18,567617
"1604",4,20,19,570913
"1605",4,20,20,144107
"1606",4,20,21,530803
"1607",4,20,22,452814
"1608",4,20,23,380423
"1609",4,21,0,344811
"1610",4,21,1,310510
"1611",4,21,2,356618
"1612",4,21,3,291686
"1613",4,21,4,274069
"1614",4,21,5,309468
"1615",4,21,6,324262
"1616",4,21,7,333495
"1617",4,21,8,351968
"1618",4,21,9,404745
"1619",4,21,10,350106
"1620",4,21,11,345863
"1621",4,21,12,386903
"1622",4,21,13,438519
"1623",4,21,14,454150
"1624",4,21,15,523355
"1625",4,21,16,529533
"1626",4,21,17,451764
"1627",4,21,18,495635
"1628",4,21,19,552503
"1629",4,21,20,539047
"1630",4,21,21,516527
"1631",4,21,22,425893
"1632",4,21,23,335104
"1633",4,22,0,320741
"1634",4,22,1,304298
"1635",4,22,2,302492
"1636",4,22,3,310479
"1637",4,22,4,267396
"1638",4,22,5,231939
"1639",4,22,6,226878
"1640",4,22,7,270788
"1641",4,22,8,284368
"1642",4,22,9,30390
"1643",4,22,10,271638
"1644",4,22,11,271710
"1645",4,22,12,236307
"1646",4,22,13,346119
"1647",4,22,14,429063
"1648",4,22,15,465198
"1649",4,22,16,437253
"1650",4,22,17,472621
"1651",4,22,18,483969
"1652",4,22,19,443876
"1653",4,22,20,441840
"1654",4,22,21,481213
"1655",4,22,22,434356
"1656",4,22,23,336426
"1657",4,23,0,265211
"1658",4,23,1,242067
"1659",4,23,2,253516
"1660",4,23,3,205967
"1661",4,23,4,211530
"1662",4,23,5,219221
"1663",4,23,6,205578
"1664",4,23,7,212276
"1665",4,23,8,223173
"1666",4,23,9,229762
"1667",4,23,10,27488
"1668",4,23,11,222213
"1669",4,23,12,63685
"1670",4,23,13,260205
"1671",4,23,14,293417
"1672",4,23,15,344905
"1673",4,23,16,341212
"1674",4,23,17,335210
"1675",4,23,18,358988
"1676",4,23,19,345863
"1677",4,23,20,350729
"1678",4,23,21,374269
"1679",4,23,22,354529
"1680",4,23,23,251435
"1681",4,24,0,279102
"1682",4,24,1,223207
"1683",4,24,2,237660
"1684",4,24,3,225003
"1685",4,24,4,187628
"1686",4,24,5,183382
"1687",4,24,6,204801
"1688",4,24,7,200142
"1689",4,24,8,177037
"1690",4,24,9,212306
"1691",4,24,10,199154
"1692",4,24,11,241663
"1693",4,24,12,237932
"1694",4,24,13,243651
"1695",4,24,14,289964
"1696",4,24,15,328338
"1697",4,24,16,325101
"1698",4,24,17,306971
"1699",4,24,18,343402
"1700",4,24,19,330517
"1701",4,24,20,317598
"1702",4,24,21,338169
"1703",4,24,22,343974
"1704",4,24,23,278072
"1705",4,25,0,291291
"1706",4,25,1,272506
"1707",4,25,2,257386
"1708",4,25,3,262489
"1709",4,25,4,266749
"1710",4,25,5,246656
"1711",4,25,6,236887
"1712",4,25,7,252452
"1713",4,25,8,248870
"1714",4,25,9,267018
"1715",4,25,10,287693
"1716",4,25,11,147097
"1717",4,25,12,300883
"1718",4,25,13,367004
"1719",4,25,14,206709
"1720",4,25,15,474552
"1721",4,25,16,526636
"1722",4,25,17,495798
"1723",4,25,18,33196
"1724",4,25,19,559163
"1725",4,25,20,603398
"1726",4,25,21,646670
"1727",4,25,22,460501
"1728",4,25,23,52913
"1729",4,26,0,375225
"1730",4,26,1,353335
"1731",4,26,2,345375
"1732",4,26,3,330522
"1733",4,26,4,164696
"1734",4,26,5,308327
"1735",4,26,6,157375
"1736",4,26,7,299460
"1737",4,26,8,391929
"1738",4,26,9,20060
"1739",4,26,10,351343
"1740",4,26,11,361456
"1741",4,26,12,463029
"1742",4,26,13,502377
"1743",4,26,14,554107
"1744",4,26,15,604344
"1745",4,26,16,604457
"1746",4,26,17,155329
"1747",4,26,18,567023
"1748",4,26,19,536289
"1749",4,26,20,665155
"1750",4,26,21,617179
"1751",4,26,22,501350
"1752",4,26,23,413370
"1753",4,27,0,357984
"1754",4,27,1,377275
"1755",4,27,2,351189
"1756",4,27,3,101684
"1757",4,27,4,57960
"1758",4,27,5,303064
"1759",4,27,6,2033
"1760",4,27,7,55862
"1761",4,27,8,73317
"1762",4,27,9,409637
"1763",4,27,10,362892
"1764",4,27,11,393407
"1765",4,27,12,8783
"1766",4,27,13,476668
"1767",4,27,14,571086
"1768",4,27,15,606311
"1769",4,27,16,550974
"1770",4,27,17,556328
"1771",4,27,18,545023
"1772",4,27,19,528823
"1773",4,27,20,599646
"1774",4,27,21,591134
"1775",4,27,22,464372
"1776",4,27,23,416072
"1777",4,28,0,372681
"1778",4,28,1,331951
"1779",4,28,2,337628
"1780",4,28,3,348215
"1781",4,28,4,286628
"1782",4,28,5,297656
"1783",4,28,6,60333
"1784",4,28,7,329442
"1785",4,28,8,376619
"1786",4,28,9,16665
"1787",4,28,10,113983
"1788",4,28,11,372599
"1789",4,28,12,412652
"1790",4,28,13,483636
"1791",4,28,14,31609
"1792",4,28,15,553851
"1793",4,28,16,575732
"1794",4,28,17,559912
"1795",4,28,18,566790
"1796",4,28,19,549686
"1797",4,28,20,46499
"1798",4,28,21,561932
"1799",4,28,22,478487
"1800",4,28,23,51116
"1801",4,29,0,369944
"1802",4,29,1,371960
"1803",4,29,2,325665
"1804",4,29,3,301835
"1805",4,29,4,271466
"1806",4,29,5,201829
"1807",4,29,6,315824
"1808",4,29,7,320905
"1809",4,29,8,364961
"1810",4,29,9,348162
"1811",4,29,10,357913
"1812",4,29,11,340087
"1813",4,29,12,386162
"1814",4,29,13,475039
"1815",4,29,14,484920
"1816",4,29,15,528061
"1817",4,29,16,508229
"1818",4,29,17,479640
"1819",4,29,18,377964
"1820",4,29,19,503401
"1821",4,29,20,503388
"1822",4,29,21,470565
"1823",4,29,22,398419
"1824",4,29,23,329062
"1825",4,30,0,299671
"1826",4,30,1,233999
"1827",4,30,2,217320
"1828",4,30,3,37285
"1829",4,30,4,204565
"1830",4,30,5,193558
"1831",4,30,6,286727
"1832",4,30,7,260064
"1833",4,30,8,245531
"1834",4,30,9,214806
"1835",4,30,10,235148
"1836",4,30,11,213830
"1837",4,30,12,263827
"1838",4,30,13,277923
"1839",4,30,14,304718
"1840",4,30,15,89333
"1841",4,30,16,310139
"1842",4,30,17,344616
"1843",4,30,18,343158
"1844",4,30,19,398722
"1845",4,30,20,386257
"1846",4,30,21,364078
"1847",4,30,22,188463
"1848",4,30,23,283664
"1849",5,1,0,260760
"1850",5,1,1,212560
"1851",5,1,2,235648
"1852",5,1,3,228953
"1853",5,1,4,186212
"1854",5,1,5,216801
"1855",5,1,6,187540
"1856",5,1,7,201202
"1857",5,1,8,188649
"1858",5,1,9,216992
"1859",5,1,10,236343
"1860",5,1,11,277038
"1861",5,1,12,261096
"1862",5,1,13,275785
"1863",5,1,14,329277
"1864",5,1,15,359618
"1865",5,1,16,388896
"1866",5,1,17,405609
"1867",5,1,18,420435
"1868",5,1,19,451140
"1869",5,1,20,210008
"1870",5,1,21,261023
"1871",5,1,22,405730
"1872",5,1,23,313357
"1873",5,2,0,5805
"1874",5,2,1,278167
"1875",5,2,2,252784
"1876",5,2,3,227060
"1877",5,2,4,219223
"1878",5,2,5,236747
"1879",5,2,6,241984
"1880",5,2,7,268651
"1881",5,2,8,307816
"1882",5,2,9,337125
"1883",5,2,10,1392
"1884",5,2,11,297947
"1885",5,2,12,358097
"1886",5,2,13,369294
"1887",5,2,14,74517
"1888",5,2,15,521174
"1889",5,2,16,280707
"1890",5,2,17,521428
"1891",5,2,18,574264
"1892",5,2,19,484841
"1893",5,2,20,575674
"1894",5,2,21,580423
"1895",5,2,22,497612
"1896",5,2,23,394852
"1897",5,3,0,351461
"1898",5,3,1,320529
"1899",5,3,2,361031
"1900",5,3,3,306344
"1901",5,3,4,293870
"1902",5,3,5,267918
"1903",5,3,6,290093
"1904",5,3,7,309801
"1905",5,3,8,403884
"1906",5,3,9,373056
"1907",5,3,10,345002
"1908",5,3,11,393338
"1909",5,3,12,433972
"1910",5,3,13,493798
"1911",5,3,14,78409
"1912",5,3,15,596201
"1913",5,3,16,565874
"1914",5,3,17,511103
"1915",5,3,18,565237
"1916",5,3,19,554328
"1917",5,3,20,585107
"1918",5,3,21,620066
"1919",5,3,22,520548
"1920",5,3,23,437981
"1921",5,4,0,341314
"1922",5,4,1,334504
"1923",5,4,2,201523
"1924",5,4,3,318698
"1925",5,4,4,297028
"1926",5,4,5,274755
"1927",5,4,6,275458
"1928",5,4,7,326558
"1929",5,4,8,391646
"1930",5,4,9,399372
"1931",5,4,10,355612
"1932",5,4,11,356636
"1933",5,4,12,456625
"1934",5,4,13,537126
"1935",5,4,14,606303
"1936",5,4,15,625608
"1937",5,4,16,549040
"1938",5,4,17,564187
"1939",5,4,18,584101
"1940",5,4,19,590098
"1941",5,4,20,615272
"1942",5,4,21,569561
"1943",5,4,22,492978
"1944",5,4,23,441270
"1945",5,5,0,365606
"1946",5,5,1,318276
"1947",5,5,2,317698
"1948",5,5,3,290397
"1949",5,5,4,275343
"1950",5,5,5,256874
"1951",5,5,6,310954
"1952",5,5,7,367182
"1953",5,5,8,371714
"1954",5,5,9,390091
"1955",5,5,10,405284
"1956",5,5,11,385148
"1957",5,5,12,482045
"1958",5,5,13,541250
"1959",5,5,14,623442
"1960",5,5,15,618029
"1961",5,5,16,602163
"1962",5,5,17,537050
"1963",5,5,18,596263
"1964",5,5,19,580279
"1965",5,5,20,610178
"1966",5,5,21,584524
"1967",5,5,22,501275
"1968",5,5,23,394807
"1969",5,6,0,356037
"1970",5,6,1,250331
"1971",5,6,2,307439
"1972",5,6,3,289716
"1973",5,6,4,276562
"1974",5,6,5,292454
"1975",5,6,6,292169
"1976",5,6,7,339391
"1977",5,6,8,395073
"1978",5,6,9,297532
"1979",5,6,10,379178
"1980",5,6,11,385634
"1981",5,6,12,438934
"1982",5,6,13,179577
"1983",5,6,14,208210
"1984",5,6,15,588747
"1985",5,6,16,529536
"1986",5,6,17,504001
"1987",5,6,18,550340
"1988",5,6,19,572451
"1989",5,6,20,547857
"1990",5,6,21,513505
"1991",5,6,22,454536
"1992",5,6,23,386362
"1993",5,7,0,317600
"1994",5,7,1,140367
"1995",5,7,2,227133
"1996",5,7,3,203953
"1997",5,7,4,194035
"1998",5,7,5,184908
"1999",5,7,6,183477
"2000",5,7,7,191477
"2001",5,7,8,226589
"2002",5,7,9,244450
"2003",5,7,10,236736
"2004",5,7,11,234044
"2005",5,7,12,272993
"2006",5,7,13,333478
"2007",5,7,14,328618
"2008",5,7,15,378129
"2009",5,7,16,367125
"2010",5,7,17,2258
"2011",5,7,18,398187
"2012",5,7,19,144789
"2013",5,7,20,352116
"2014",5,7,21,342500
"2015",5,7,22,331573
"2016",5,7,23,299097
"2017",5,8,0,71053
"2018",5,8,1,88392
"2019",5,8,2,227579
"2020",5,8,3,219732
"2021",5,8,4,227861
"2022",5,8,5,184282
"2023",5,8,6,199872
"2024",5,8,7,214345
"2025",5,8,8,230636
"2026",5,8,9,219766
"2027",5,8,10,270247
"2028",5,8,11,284785
"2029",5,8,12,300457
"2030",5,8,13,314246
"2031",5,8,14,368829
"2032",5,8,15,411555
"2033",5,8,16,388818
"2034",5,8,17,414580
"2035",5,8,18,137386
"2036",5,8,19,403685
"2037",5,8,20,427672
"2038",5,8,21,449697
"2039",5,8,22,384129
"2040",5,8,23,299497
"2041",5,9,0,282394
"2042",5,9,1,297404
"2043",5,9,2,291727
"2044",5,9,3,279092
"2045",5,9,4,256326
"2046",5,9,5,263052
"2047",5,9,6,298640
"2048",5,9,7,347127
"2049",5,9,8,268234
"2050",5,9,9,377207
"2051",5,9,10,353269
"2052",5,9,11,352022
"2053",5,9,12,462211
"2054",5,9,13,537933
"2055",5,9,14,631548
"2056",5,9,15,639803
"2057",5,9,16,611805
"2058",5,9,17,19489
"2059",5,9,18,597775
"2060",5,9,19,559377
"2061",5,9,20,629783
"2062",5,9,21,603001
"2063",5,9,22,513918
"2064",5,9,23,428849
"2065",5,10,0,380193
"2066",5,10,1,341981
"2067",5,10,2,363248
"2068",5,10,3,216229
"2069",5,10,4,211095
"2070",5,10,5,290812
"2071",5,10,6,300840
"2072",5,10,7,328603
"2073",5,10,8,400806
"2074",5,10,9,440669
"2075",5,10,10,367226
"2076",5,10,11,151979
"2077",5,10,12,247186
"2078",5,10,13,489025
"2079",5,10,14,603014
"2080",5,10,15,252464
"2081",5,10,16,586906
"2082",5,10,17,536756
"2083",5,10,18,576299
"2084",5,10,19,603913
"2085",5,10,20,179043
"2086",5,10,21,223185
"2087",5,10,22,553058
"2088",5,10,23,441130
"2089",5,11,0,393141
"2090",5,11,1,335499
"2091",5,11,2,341905
"2092",5,11,3,296067
"2093",5,11,4,317657
"2094",5,11,5,288579
"2095",5,11,6,297621
"2096",5,11,7,363977
"2097",5,11,8,415903
"2098",5,11,9,422579
"2099",5,11,10,432151
"2100",5,11,11,355241
"2101",5,11,12,508575
"2102",5,11,13,593637
"2103",5,11,14,639593
"2104",5,11,15,643430
"2105",5,11,16,593586
"2106",5,11,17,557099
"2107",5,11,18,569249
"2108",5,11,19,631970
"2109",5,11,20,657186
"2110",5,11,21,598602
"2111",5,11,22,458934
"2112",5,11,23,191379
"2113",5,12,0,342390
"2114",5,12,1,27758
"2115",5,12,2,323521
"2116",5,12,3,306178
"2117",5,12,4,272375
"2118",5,12,5,294296
"2119",5,12,6,172069
"2120",5,12,7,341367
"2121",5,12,8,423419
"2122",5,12,9,36949
"2123",5,12,10,385414
"2124",5,12,11,409476
"2125",5,12,12,480994
"2126",5,12,13,512660
"2127",5,12,14,548010
"2128",5,12,15,663151
"2129",5,12,16,572606
"2130",5,12,17,569638
"2131",5,12,18,551196
"2132",5,12,19,605613
"2133",5,12,20,603953
"2134",5,12,21,560670
"2135",5,12,22,502179
"2136",5,12,23,436862
"2137",5,13,0,343778
"2138",5,13,1,314238
"2139",5,13,2,310637
"2140",5,13,3,299530
"2141",5,13,4,277126
"2142",5,13,5,222529
"2143",5,13,6,276219
"2144",5,13,7,148897
"2145",5,13,8,364364
"2146",5,13,9,134137
"2147",5,13,10,376232
"2148",5,13,11,364922
"2149",5,13,12,457836
"2150",5,13,13,511301
"2151",5,13,14,549748
"2152",5,13,15,659927
"2153",5,13,16,564806
"2154",5,13,17,560119
"2155",5,13,18,543356
"2156",5,13,19,527577
"2157",5,13,20,515782
"2158",5,13,21,507545
"2159",5,13,22,441832
"2160",5,13,23,340128
"2161",5,14,0,290058
"2162",5,14,1,238537
"2163",5,14,2,250191
"2164",5,14,3,217617
"2165",5,14,4,197162
"2166",5,14,5,186466
"2167",5,14,6,206555
"2168",5,14,7,213858
"2169",5,14,8,211749
"2170",5,14,9,234828
"2171",5,14,10,250248
"2172",5,14,11,273124
"2173",5,14,12,277149
"2174",5,14,13,314105
"2175",5,14,14,371945
"2176",5,14,15,401043
"2177",5,14,16,391507
"2178",5,14,17,387602
"2179",5,14,18,380784
"2180",5,14,19,353473
"2181",5,14,20,379451
"2182",5,14,21,351366
"2183",5,14,22,349767
"2184",5,14,23,304880
"2185",5,15,0,248633
"2186",5,15,1,230902
"2187",5,15,2,70912
"2188",5,15,3,213234
"2189",5,15,4,224849
"2190",5,15,5,169058
"2191",5,15,6,221425
"2192",5,15,7,214472
"2193",5,15,8,236712
"2194",5,15,9,242045
"2195",5,15,10,268537
"2196",5,15,11,287628
"2197",5,15,12,333911
"2198",5,15,13,321844
"2199",5,15,14,344220
"2200",5,15,15,405860
"2201",5,15,16,403497
"2202",5,15,17,409896
"2203",5,15,18,398408
"2204",5,15,19,443144
"2205",5,15,20,448966
"2206",5,15,21,438058
"2207",5,15,22,406528
"2208",5,15,23,342158
"2209",5,16,0,274801
"2210",5,16,1,267525
"2211",5,16,2,294793
"2212",5,16,3,152485
"2213",5,16,4,94394
"2214",5,16,5,142489
"2215",5,16,6,226795
"2216",5,16,7,989689
"2217",5,16,8,373533
"2218",5,16,9,391084
"2219",5,16,10,228585
"2220",5,16,11,394084
"2221",5,16,12,425109
"2222",5,16,13,610589
"2223",5,16,14,668067
"2224",5,16,15,657161
"2225",5,16,16,624631
"2226",5,16,17,581989
"2227",5,16,18,647506
